node,function,verse,text,front,sentence
433140,simultaneous,Gen 47:17,בַּשָּׁנָ֖ה הִֽוא׃,בְּ,וַיְנַהֲלֵ֤ם בַּלֶּ֨חֶם֙ בְּכָל־מִקְנֵהֶ֔ם בַּשָּׁנָ֖ה הַהִֽוא׃ 
433142,simultaneous,Gen 47:18,בַּשָּׁנָ֣ה שֵּׁנִ֗ית,בְּ,וַיָּבֹ֨אוּ אֵלָ֜יו בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית 
433171,simultaneous,Gen 47:24,בַּתְּבוּאֹ֔ת,בְּ,וְהָיָה֙ בַּתְּבוּאֹ֔ת 
433187,atelic_ext,Gen 47:28,שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה,Ø,וַיְחִ֤י יַעֲקֹב֙ בְּאֶ֣רֶץ מִצְרַ֔יִם שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה 
433234,simultaneous,Gen 48:7,בְּעֹ֥וד כִּבְרַת־אֶ֖רֶץ,בְּ,וַאֲנִ֣י׀ בְּבֹאִ֣י מִפַּדָּ֗ן מֵ֩תָה֩ עָלַ֨י רָחֵ֜ל בְּאֶ֤רֶץ כְּנַ֨עַן֙ בַּדֶּ֔רֶךְ בְּעֹ֥וד כִּבְרַת־אֶ֖רֶץ לָבֹ֣א אֶפְרָ֑תָה 
433299,simultaneous,Gen 48:20,בַּיֹּ֣ום הוּא֮,בְּ,וַיְבָ֨רֲכֵ֜ם בַּיֹּ֣ום הַהוּא֮ לֵאמֹור֒ 
433315,simultaneous,Gen 49:1,בְּאַחֲרִ֥ית הַיָּמִֽים׃,בְּ+אַחֲרִית,וְאַגִּ֣ידָה לָכֶ֔ם אֵ֛ת אֲשֶׁר־יִקְרָ֥א אֶתְכֶ֖ם בְּאַחֲרִ֥ית הַיָּמִֽים׃ 
433409,simultaneous,Gen 49:27,בַּבֹּ֖קֶר,בְּ,בַּבֹּ֖קֶר יֹ֣אכַל עַ֑ד 
433410,simultaneous,Gen 49:27,לָעֶ֖רֶב,לְ,וְלָעֶ֖רֶב יְחַלֵּ֥ק שָׁלָֽל׃ 
433445,atelic_ext,Gen 50:3,שִׁבְעִ֥ים יֹֽום׃,Ø,וַיִּבְכּ֥וּ אֹתֹ֛ו מִצְרַ֖יִם שִׁבְעִ֥ים יֹֽום׃ 
433476,atelic_ext,Gen 50:10,שִׁבְעַ֥ת יָמִֽים׃,Ø,וַיַּ֧עַשׂ לְאָבִ֛יו אֵ֖בֶל שִׁבְעַ֥ת יָמִֽים׃ 
433517,simultaneous,Gen 50:20,כַּיֹּ֥ום זֶּ֖ה,כְּ,אֱלֹהִים֙ חֲשָׁבָ֣הּ לְטֹבָ֔ה לְמַ֗עַן עֲשֹׂ֛ה כַּיֹּ֥ום הַזֶּ֖ה לְהַחֲיֹ֥ת עַם־רָֽב׃ 
433525,atelic_ext,Gen 50:22,מֵאָ֥ה וָעֶ֖שֶׂר שָׁנִֽים׃,Ø,וַיְחִ֣י יֹוסֵ֔ף מֵאָ֥ה וָעֶ֖שֶׂר שָׁנִֽים׃ 
433617,atelic_ext,Exod 2:2,שְׁלֹשָׁ֥ה יְרָחִֽים׃,Ø,וַֽתִּצְפְּנֵ֖הוּ שְׁלֹשָׁ֥ה יְרָחִֽים׃ 
433659,simultaneous,Exod 2:11,בַּיָּמִ֣ים הֵ֗ם,בְּ,וַיְהִ֣י׀ בַּיָּמִ֣ים הָהֵ֗ם 
433670,simultaneous,Exod 2:13,בַּיֹּ֣ום שֵּׁנִ֔י,בְּ,וַיֵּצֵא֙ בַּיֹּ֣ום הַשֵּׁנִ֔י 
433720,simultaneous,Exod 2:23,בַיָּמִ֨ים רַבִּ֜ים הֵ֗ם,בְּ,וַיְהִי֩ בַיָּמִ֨ים הָֽרַבִּ֜ים הָהֵ֗ם 
434017,simultaneous,Exod 5:6,בַּיֹּ֣ום ה֑וּא,בְּ,וַיְצַ֥ו פַּרְעֹ֖ה בַּיֹּ֣ום הַה֑וּא אֶת־הַנֹּגְשִׂ֣ים בָּעָ֔ם וְאֶת־שֹׁטְרָ֖יו לֵאמֹֽר׃ 
434239,simultaneous,Exod 7:15,בַּבֹּ֗קֶר,בְּ,לֵ֣ךְ אֶל־פַּרְעֹ֞ה בַּבֹּ֗קֶר 
434327,simultaneous,Exod 8:5,לְמָתַ֣י׀,לְ,לְמָתַ֣י׀ אַעְתִּ֣יר לְךָ֗ וְלַעֲבָדֶ֨יךָ֙ וּֽלְעַמְּךָ֔ לְהַכְרִית֙ הַֽצֲפַרְדְּעִ֔ים מִמְּךָ֖ וּמִבָּתֶּ֑יךָ 
434331,simultaneous,Exod 8:6,לְמָחָ֑ר,לְ,לְמָחָ֑ר 
434370,simultaneous,Exod 8:16,בַּבֹּ֨קֶר֙,בְּ,הַשְׁכֵּ֤ם בַּבֹּ֨קֶר֙ 
434382,simultaneous,Exod 8:18,בַיֹּ֨ום ה֜וּא,בְּ,וְהִפְלֵיתִי֩ בַיֹּ֨ום הַה֜וּא אֶת־אֶ֣רֶץ גֹּ֗שֶׁן אֲשֶׁ֤ר עַמִּי֙ עֹמֵ֣ד עָלֶ֔יהָ לְבִלְתִּ֥י הֱיֹֽות־שָׁ֖ם עָרֹ֑ב 
434388,simultaneous,Exod 8:19,לְמָחָ֥ר,לְ,לְמָחָ֥ר יִהְיֶ֖ה הָאֹ֥ת הַזֶּֽה׃ 
434426,simultaneous,Exod 8:28,בַּפַּ֣עַם זֹּ֑את,בְּ,וַיַּכְבֵּ֤ד פַּרְעֹה֙ אֶת־לִבֹּ֔ו גַּ֖ם בַּפַּ֣עַם הַזֹּ֑את 
434478,simultaneous,Exod 9:14,בַּפַּ֣עַם זֹּ֗את,בְּ,כִּ֣י׀ בַּפַּ֣עַם הַזֹּ֗את אֲנִ֨י שֹׁלֵ֜חַ אֶת־כָּל־מַגֵּפֹתַי֙ אֶֽל־לִבְּךָ֔ וּבַעֲבָדֶ֖יךָ וּבְעַמֶּ֑ךָ 
434491,simultaneous,Exod 9:18,כָּעֵ֣ת מָחָ֔ר,כְּ,הִנְנִ֤י מַמְטִיר֙ כָּעֵ֣ת מָחָ֔ר בָּרָ֖ד כָּבֵ֣ד מְאֹ֑ד אֲשֶׁ֨ר לֹא־הָיָ֤ה כָמֹ֨הוּ֙ בְּמִצְרַ֔יִם לְמִן־הַיֹּ֥ום הִוָּסְדָ֖ה וְעַד־עָֽתָּה׃ 
434663,atelic_ext,Exod 10:22,שְׁלֹ֥שֶׁת יָמִֽים׃,Ø,וַיְהִ֧י חֹֽשֶׁךְ־אֲפֵלָ֛ה בְּכָל־אֶ֥רֶץ מִצְרַ֖יִם שְׁלֹ֥שֶׁת יָמִֽים׃ 
434664,atelic_ext,Exod 10:23,שְׁלֹ֣שֶׁת יָמִ֑ים,Ø,לֹֽא־רָא֞וּ אִ֣ישׁ אֶת־אָחִ֗יו וְלֹא־קָ֛מוּ אִ֥ישׁ מִתַּחְתָּ֖יו שְׁלֹ֣שֶׁת יָמִ֑ים 
434712,simultaneous,Exod 11:4,כַּחֲצֹ֣ת הַלַּ֔יְלָה,כְּ+חֲצֹות,כַּחֲצֹ֣ת הַלַּ֔יְלָה אֲנִ֥י יֹוצֵ֖א בְּתֹ֥וךְ מִצְרָֽיִם׃ 
434754,simultaneous,Exod 12:6,בֵּ֥ין הָעַרְבָּֽיִם׃,בַּיִן,וְשָׁחֲט֣וּ אֹתֹ֗ו כֹּ֛ל קְהַ֥ל עֲדַֽת־יִשְׂרָאֵ֖ל בֵּ֥ין הָעַרְבָּֽיִם׃ 
434758,simultaneous,Exod 12:8,בַּלַּ֣יְלָה זֶּ֑ה,בְּ,וְאָכְל֥וּ אֶת־הַבָּשָׂ֖ר בַּלַּ֣יְלָה הַזֶּ֑ה צְלִי־אֵ֣שׁ 
434772,simultaneous,Exod 12:12,בַּלַּ֣יְלָה זֶּה֒,בְּ,וְעָבַרְתִּ֣י בְאֶֽרֶץ־מִצְרַיִם֮ בַּלַּ֣יְלָה הַזֶּה֒ 
434785,atelic_ext,Exod 12:15,שִׁבְעַ֤ת יָמִים֙,Ø,שִׁבְעַ֤ת יָמִים֙ מַצֹּ֣ות תֹּאכֵ֔לוּ 
434786,simultaneous,Exod 12:15,בַּיֹּ֣ום רִאשֹׁ֔ון,בְּ,אַ֚ךְ בַּיֹּ֣ום הָרִאשֹׁ֔ון תַּשְׁבִּ֥יתוּ שְּׂאֹ֖ר מִבָּתֵּיכֶ֑ם 
434790,simultaneous,Exod 12:16,בַיֹּ֤ום רִאשֹׁון֙,בְּ,וּבַיֹּ֤ום הָרִאשֹׁון֙ מִקְרָא־קֹ֔דֶשׁ וּבַיֹּום֙ הַשְּׁבִיעִ֔י מִקְרָא־קֹ֖דֶשׁ יִהְיֶ֣ה לָכֶ֑ם 
434791,simultaneous,Exod 12:16,בַיֹּום֙ שְּׁבִיעִ֔י,בְּ,וּבַיֹּ֤ום הָרִאשֹׁון֙ מִקְרָא־קֹ֔דֶשׁ וּבַיֹּום֙ הַשְּׁבִיעִ֔י מִקְרָא־קֹ֖דֶשׁ יִהְיֶ֣ה לָכֶ֑ם 
434796,simultaneous,Exod 12:17,בְּהַיֹּ֣ום זֶּ֔ה,בְּ,כִּ֗י בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה הֹוצֵ֥אתִי אֶת־צִבְאֹותֵיכֶ֖ם מֵאֶ֣רֶץ מִצְרָ֑יִם 
434799,atelic_ext,Exod 12:19,שִׁבְעַ֣ת יָמִ֔ים,Ø,שִׁבְעַ֣ת יָמִ֔ים שְׂאֹ֕ר לֹ֥א יִמָּצֵ֖א בְּבָתֵּיכֶ֑ם 
434844,simultaneous,Exod 12:29,בַּחֲצִ֣י הַלַּ֗יְלָה,בְּ,וַיְהִ֣י׀ בַּחֲצִ֣י הַלַּ֗יְלָה 
434891,simultaneous,Exod 12:41,בְּהַיֹּ֣ום זֶּ֔ה,בְּ,וַיְהִ֗י בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה 
434919,simultaneous,Exod 12:51,בְּהַיֹּ֣ום זֶּ֑ה,בְּ,וַיְהִ֕י בְּעֶ֖צֶם הַיֹּ֣ום הַזֶּ֑ה 
434936,simultaneous,Exod 13:5,בַּחֹ֥דֶשׁ זֶּֽה׃,בְּ,וְעָבַדְתָּ֛ אֶת־הָעֲבֹדָ֥ה הַזֹּ֖את בַּחֹ֥דֶשׁ הַזֶּֽה׃ 
434937,atelic_ext,Exod 13:6,שִׁבְעַ֥ת יָמִ֖ים,Ø,שִׁבְעַ֥ת יָמִ֖ים תֹּאכַ֣ל מַצֹּ֑ת 
434938,simultaneous,Exod 13:6,בַיֹּום֙ שְּׁבִיעִ֔י,בְּ,וּבַיֹּום֙ הַשְּׁבִיעִ֔י חַ֖ג לַיהוָֽה׃ 
434942,simultaneous,Exod 13:8,בַּיֹּ֥ום ה֖וּא,בְּ,וְהִגַּדְתָּ֣ לְבִנְךָ֔ בַּיֹּ֥ום הַה֖וּא לֵאמֹ֑ר 
434994,atelic_ext,Exod 13:21,יֹומָ֜ם,יֹומָם,וַֽיהוָ֡ה הֹלֵךְ֩ לִפְנֵיהֶ֨ם יֹומָ֜ם בְּעַמּ֤וּד עָנָן֙ לַנְחֹתָ֣ם הַדֶּ֔רֶךְ וְלַ֛יְלָה בְּעַמּ֥וּד אֵ֖שׁ לְהָאִ֣יר לָהֶ֑ם לָלֶ֖כֶת יֹומָ֥ם וָלָֽיְלָה׃ 
434996,atelic_ext,Exod 13:21,לַ֛יְלָה,Ø,וַֽיהוָ֡ה הֹלֵךְ֩ לִפְנֵיהֶ֨ם יֹומָ֜ם בְּעַמּ֤וּד עָנָן֙ לַנְחֹתָ֣ם הַדֶּ֔רֶךְ וְלַ֛יְלָה בְּעַמּ֥וּד אֵ֖שׁ לְהָאִ֣יר לָהֶ֑ם לָלֶ֖כֶת יֹומָ֥ם וָלָֽיְלָה׃ 
434999,atelic_ext,Exod 13:22,יֹומָ֔ם,יֹומָם,לֹֽא־יָמִ֞ישׁ עַמּ֤וּד הֶֽעָנָן֙ יֹומָ֔ם 
435000,atelic_ext,Exod 13:22,לָ֑יְלָה,Ø,וְעַמּ֥וּד הָאֵ֖שׁ לָ֑יְלָה לִפְנֵ֖י הָעָֽם׃ פ 
435086,atelic_ext,Exod 14:20,כָּל־הַלָּֽיְלָה׃,Ø,וְלֹא־קָרַ֥ב זֶ֛ה אֶל־זֶ֖ה כָּל־הַלָּֽיְלָה׃ 
435088,atelic_ext,Exod 14:21,כָּל־הַלַּ֔יְלָה,Ø,וַיֹּ֣ולֶךְ יְהוָ֣ה׀ אֶת־הַ֠יָּם בְּר֨וּחַ קָדִ֤ים עַזָּה֙ כָּל־הַלַּ֔יְלָה 
435095,simultaneous,Exod 14:24,בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר,בְּ,וַֽיְהִי֙ בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר 
435118,simultaneous,Exod 14:30,בַּיֹּ֥ום ה֛וּא,בְּ,וַיֹּ֨ושַׁע יְהוָ֜ה בַּיֹּ֥ום הַה֛וּא אֶת־יִשְׂרָאֵ֖ל מִיַּ֣ד מִצְרָ֑יִם 
435208,atelic_ext,Exod 15:22,שְׁלֹֽשֶׁת־יָמִ֛ים,Ø,וַיֵּלְכ֧וּ שְׁלֹֽשֶׁת־יָמִ֛ים בַּמִּדְבָּ֖ר 
435237,simultaneous,Exod 16:1,בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ שֵּׁנִ֔י,בְּ,וַיָּבֹ֜אוּ כָּל־עֲדַ֤ת בְּנֵֽי־יִשְׂרָאֵל֙ אֶל־מִדְבַּר־סִ֔ין אֲשֶׁ֥ר בֵּין־אֵילִ֖ם וּבֵ֣ין סִינָ֑י בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י לְצֵאתָ֖ם מֵאֶ֥רֶץ מִצְרָֽיִם׃ 
435255,simultaneous,Exod 16:5,בַּיֹּ֣ום שִּׁשִּׁ֔י,בְּ,וְהָיָה֙ בַּיֹּ֣ום הַשִּׁשִּׁ֔י 
435271,simultaneous,Exod 16:8,בָּעֶ֜רֶב,בְּ,בְּתֵ֣ת יְהוָה֩ לָכֶ֨ם בָּעֶ֜רֶב בָּשָׂ֣ר לֶאֱכֹ֗ל וְלֶ֤חֶם בַּבֹּ֨קֶר֙ לִשְׂבֹּ֔עַ בִּשְׁמֹ֤עַ יְהוָה֙ אֶת־תְּלֻנֹּ֣תֵיכֶ֔ם אֲשֶׁר־אַתֶּ֥ם מַלִּינִ֖ם עָלָ֑יו 
435273,simultaneous,Exod 16:8,בַּבֹּ֨קֶר֙,בְּ,בְּתֵ֣ת יְהוָה֩ לָכֶ֨ם בָּעֶ֜רֶב בָּשָׂ֣ר לֶאֱכֹ֗ל וְלֶ֤חֶם בַּבֹּ֨קֶר֙ לִשְׂבֹּ֔עַ בִּשְׁמֹ֤עַ יְהוָה֙ אֶת־תְּלֻנֹּ֣תֵיכֶ֔ם אֲשֶׁר־אַתֶּ֥ם מַלִּינִ֖ם עָלָ֑יו 
435295,simultaneous,Exod 16:12,בֵּ֤ין הָֽעַרְבַּ֨יִם֙,בַּיִן,בֵּ֤ין הָֽעַרְבַּ֨יִם֙ תֹּאכְל֣וּ בָשָׂ֔ר 
435296,simultaneous,Exod 16:12,בַבֹּ֖קֶר,בְּ,וּבַבֹּ֖קֶר תִּשְׂבְּעוּ־לָ֑חֶם 
435299,simultaneous,Exod 16:13,בָעֶ֔רֶב,בְּ,וַיְהִ֣י בָעֶ֔רֶב 
435302,simultaneous,Exod 16:13,בַבֹּ֗קֶר,בְּ,וּבַבֹּ֗קֶר הָֽיְתָה֙ שִׁכְבַ֣ת הַטַּ֔ל סָבִ֖יב לַֽמַּחֲנֶֽה׃ 
435347,simultaneous,Exod 16:22,בַּיֹּ֣ום שִּׁשִּׁ֗י,בְּ,בַּיֹּ֣ום הַשִּׁשִּׁ֗י לָֽקְט֥וּ לֶ֨חֶם֙ מִשְׁנֶ֔ה שְׁנֵ֥י הָעֹ֖מֶר לָאֶחָ֑ד 
435367,atelic_ext,Exod 16:26,שֵׁ֥שֶׁת יָמִ֖ים,Ø,שֵׁ֥שֶׁת יָמִ֖ים תִּלְקְטֻ֑הוּ 
435368,simultaneous,Exod 16:26,בַיֹּ֧ום שְּׁבִיעִ֛י,בְּ,וּבַיֹּ֧ום הַשְּׁבִיעִ֛י שַׁבָּ֖ת 
435371,simultaneous,Exod 16:27,בַּיֹּ֣ום שְּׁבִיעִ֔י,בְּ,בַּיֹּ֣ום הַשְּׁבִיעִ֔י יָצְא֥וּ מִן־הָעָ֖ם לִלְקֹ֑ט 
435379,simultaneous,Exod 16:29,בַּיֹּ֥ום שִּׁשִּׁ֖י,בְּ,עַל־כֵּ֠ן ה֣וּא נֹתֵ֥ן לָכֶ֛ם בַּיֹּ֥ום הַשִּׁשִּׁ֖י לֶ֣חֶם יֹומָ֑יִם 
435382,simultaneous,Exod 16:29,בַּיֹּ֥ום שְּׁבִיעִֽי׃,בְּ,אַל־יֵ֥צֵא אִ֛ישׁ מִמְּקֹמֹ֖ו בַּיֹּ֥ום הַשְּׁבִיעִֽי׃ 
435383,simultaneous,Exod 16:30,בַּיֹּ֥ום שְּׁבִעִֽי׃,בְּ,וַיִּשְׁבְּת֥וּ הָעָ֖ם בַּיֹּ֥ום הַשְּׁבִעִֽי׃ 
435400,atelic_ext,Exod 16:35,אַרְבָּעִ֣ים שָׁנָ֔ה,Ø,וּבְנֵ֣י יִשְׂרָאֵ֗ל אָֽכְל֤וּ אֶת־הַמָּן֙ אַרְבָּעִ֣ים שָׁנָ֔ה עַד־בֹּאָ֖ם אֶל־אֶ֣רֶץ נֹושָׁ֑בֶת 
435585,simultaneous,Exod 19:1,בַּחֹ֨דֶשׁ֙ שְּׁלִישִׁ֔י בַּיֹּ֣ום זֶּ֔ה,בְּ,בַּחֹ֨דֶשׁ֙ הַשְּׁלִישִׁ֔י לְצֵ֥את בְּנֵי־יִשְׂרָאֵ֖ל מֵאֶ֣רֶץ מִצְרָ֑יִם בַּיֹּ֣ום הַזֶּ֔ה בָּ֖אוּ מִדְבַּ֥ר סִינָֽי׃ 
435628,simultaneous,Exod 19:11,בַּיֹּ֣ום שְּׁלִישִׁ֗י,בְּ,כִּ֣י׀ בַּיֹּ֣ום הַשְּׁלִישִׁ֗י יֵרֵ֧ד יְהוָ֛ה לְעֵינֵ֥י כָל־הָעָ֖ם עַל־הַ֥ר סִינָֽי׃ 
435650,simultaneous,Exod 19:16,בַיֹּ֨ום שְּׁלִישִׁ֜י,בְּ,וַיְהִי֩ בַיֹּ֨ום הַשְּׁלִישִׁ֜י בִּֽהְיֹ֣ת הַבֹּ֗קֶר 
435717,atelic_ext,Exod 20:9,שֵׁ֤֣שֶׁת יָמִ֣ים֙,Ø,שֵׁ֤֣שֶׁת יָמִ֣ים֙ תַּֽעֲבֹ֔ד֮ 
435724,simultaneous,Exod 20:11,בַּיֹּ֣ום שְּׁבִיעִ֑י,בְּ,וַיָּ֖נַח בַּיֹּ֣ום הַשְּׁבִיעִ֑י 
435776,atelic_ext,Exod 21:2,שֵׁ֥שׁ שָׁנִ֖ים,Ø,שֵׁ֥שׁ שָׁנִ֖ים יַעֲבֹ֑ד 
435777,simultaneous,Exod 21:2,בַ֨שְּׁבִעִ֔ת,בְּ,וּבַ֨שְּׁבִעִ֔ת יֵצֵ֥א לַֽחָפְשִׁ֖י חִנָּֽם׃ 
436006,atelic_ext,Exod 22:29,שִׁבְעַ֤ת יָמִים֙,Ø,שִׁבְעַ֤ת יָמִים֙ יִהְיֶ֣ה עִם־אִמֹּ֔ו 
436007,simultaneous,Exod 22:29,בַּיֹּ֥ום שְּׁמִינִ֖י,בְּ,בַּיֹּ֥ום הַשְּׁמִינִ֖י תִּתְּנֹו־לִֽי׃ 
436038,atelic_ext,Exod 23:10,שֵׁ֥שׁ שָׁנִ֖ים,Ø,וְשֵׁ֥שׁ שָׁנִ֖ים תִּזְרַ֣ע אֶת־אַרְצֶ֑ךָ 
436045,atelic_ext,Exod 23:12,שֵׁ֤שֶׁת יָמִים֙,Ø,שֵׁ֤שֶׁת יָמִים֙ תַּעֲשֶׂ֣ה מַעֲשֶׂ֔יךָ 
436046,simultaneous,Exod 23:12,בַיֹּ֥ום שְּׁבִיעִ֖י,בְּ,וּבַיֹּ֥ום הַשְּׁבִיעִ֖י תִּשְׁבֹּ֑ת 
436053,simultaneous,Exod 23:14,בַּשָּׁנָֽה׃,בְּ,שָׁלֹ֣שׁ רְגָלִ֔ים תָּחֹ֥ג לִ֖י בַּשָּׁנָֽה׃ 
436055,atelic_ext,Exod 23:15,שִׁבְעַ֣ת יָמִים֩,Ø,שִׁבְעַ֣ת יָמִים֩ תֹּאכַ֨ל מַצֹּ֜ות כַּֽאֲשֶׁ֣ר צִוִּיתִ֗ךָ לְמֹועֵד֙ חֹ֣דֶשׁ הָֽאָבִ֔יב 
436129,simultaneous,Exod 24:4,בַּבֹּ֔קֶר,בְּ,וַיַּשְׁכֵּ֣ם בַּבֹּ֔קֶר 
436175,atelic_ext,Exod 24:16,שֵׁ֣שֶׁת יָמִ֑ים,Ø,וַיְכַסֵּ֥הוּ הֶעָנָ֖ן שֵׁ֣שֶׁת יָמִ֑ים 
436176,simultaneous,Exod 24:16,בַּיֹּ֥ום שְּׁבִיעִ֖י,בְּ,וַיִּקְרָ֧א אֶל־מֹשֶׁ֛ה בַּיֹּ֥ום הַשְּׁבִיעִ֖י מִתֹּ֥וךְ הֶעָנָֽן׃ 
436257,atelic_ext,Exod 25:30,תָּמִֽיד׃ פ,תָּמִיד,וְנָתַתָּ֧ עַֽל־הַשֻּׁלְחָ֛ן לֶ֥חֶם פָּנִ֖ים לְפָנַ֥י תָּמִֽיד׃ פ 
436514,atelic_ext,Exod 28:29,תָּמִֽיד׃,תָּמִיד,וְנָשָׂ֣א אַ֠הֲרֹן אֶת־שְׁמֹ֨ות בְּנֵֽי־יִשְׂרָאֵ֜ל בְּחֹ֧שֶׁן הַמִּשְׁפָּ֛ט עַל־לִבֹּ֖ו בְּבֹאֹ֣ו אֶל־הַקֹּ֑דֶשׁ לְזִכָּרֹ֥ן לִפְנֵֽי־יְהוָ֖ה תָּמִֽיד׃ 
436519,atelic_ext,Exod 28:30,תָּמִֽיד׃ ס,תָּמִיד,וְנָשָׂ֣א אַ֠הֲרֹן אֶת־מִשְׁפַּ֨ט בְּנֵי־יִשְׂרָאֵ֧ל עַל־לִבֹּ֛ו לִפְנֵ֥י יְהוָ֖ה תָּמִֽיד׃ ס 
436544,atelic_ext,Exod 28:38,תָּמִ֔יד,תָּמִיד,וְהָיָ֤ה עַל־מִצְחֹו֙ תָּמִ֔יד לְרָצֹ֥ון לָהֶ֖ם לִפְנֵ֥י יְהוָֽה׃ 
436654,atelic_ext,Exod 29:30,שִׁבְעַ֣ת יָמִ֗ים,Ø,שִׁבְעַ֣ת יָמִ֗ים יִלְבָּשָׁ֧ם הַכֹּהֵ֛ן תַּחְתָּ֖יו מִבָּנָ֑יו אֲשֶׁ֥ר יָבֹ֛א אֶל־אֹ֥הֶל מֹועֵ֖ד לְשָׁרֵ֥ת בַּקֹּֽדֶשׁ׃ 
436674,atelic_ext,Exod 29:35,שִׁבְעַ֥ת יָמִ֖ים,Ø,שִׁבְעַ֥ת יָמִ֖ים תְּמַלֵּ֥א יָדָֽם׃ 
436680,atelic_ext,Exod 29:37,שִׁבְעַ֣ת יָמִ֗ים,Ø,שִׁבְעַ֣ת יָמִ֗ים תְּכַפֵּר֙ עַל־הַמִּזְבֵּ֔חַ 
436688,simultaneous,Exod 29:39,בַבֹּ֑קֶר,בְּ,אֶת־הַכֶּ֥בֶשׂ הָאֶחָ֖ד תַּעֲשֶׂ֣ה בַבֹּ֑קֶר וְעִשָּׂרֹ֨ן סֹ֜לֶת בָּל֨וּל בְּשֶׁ֤מֶן כָּתִית֙ רֶ֣בַע הַהִ֔ין וְנֵ֕סֶךְ רְבִעִ֥ית הַהִ֖ין יָ֑יִן לַכֶּ֖בֶשׂ הָאֶחָֽד׃ 
436689,simultaneous,Exod 29:39,בֵּ֥ין הָעַרְבָּֽיִם׃,בַּיִן,וְאֵת֙ הַכֶּ֣בֶשׂ הַשֵּׁנִ֔י תַּעֲשֶׂ֖ה בֵּ֥ין הָעַרְבָּֽיִם׃ 
436692,simultaneous,Exod 29:41,בֵּ֣ין הָעַרְבָּ֑יִם,בַּיִן,וְאֵת֙ הַכֶּ֣בֶשׂ הַשֵּׁנִ֔י תַּעֲשֶׂ֖ה בֵּ֣ין הָעַרְבָּ֑יִם 
436732,simultaneous,Exod 30:8,בֵּ֥ין הָעֲרְבַּ֖יִם,בַּיִן,בְהַעֲלֹ֨ת אַהֲרֹ֧ן אֶת־הַנֵּרֹ֛ת בֵּ֥ין הָעֲרְבַּ֖יִם יַקְטִירֶ֑נָּה 
436862,atelic_ext,Exod 31:15,שֵׁ֣שֶׁת יָמִים֮,Ø,שֵׁ֣שֶׁת יָמִים֮ יֵעָשֶׂ֣ה מְלָאכָה֒ 
436866,simultaneous,Exod 31:15,בְּיֹ֥ום הַשַּׁבָּ֖ת,בְּ,כָּל־הָעֹשֶׂ֧ה מְלָאכָ֛ה בְּיֹ֥ום הַשַּׁבָּ֖ת מֹ֥ות יוּמָֽת׃ 
436870,atelic_ext,Exod 31:17,שֵׁ֣שֶׁת יָמִ֗ים,Ø,כִּי־שֵׁ֣שֶׁת יָמִ֗ים עָשָׂ֤ה יְהוָה֙ אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָ֔רֶץ 
437030,simultaneous,Exod 32:28,בַּיֹּ֣ום ה֔וּא,בְּ,וַיִּפֹּ֤ל מִן־הָעָם֙ בַּיֹּ֣ום הַה֔וּא כִּשְׁלֹ֥שֶׁת אַלְפֵ֖י אִֽישׁ׃ 
437184,simultaneous,Exod 34:2,בַבֹּ֨קֶר֙,בְּ,וְעָלִ֤יתָ בַבֹּ֨קֶר֙ אֶל־הַ֣ר סִינַ֔י 
437190,simultaneous,Exod 34:4,בַבֹּ֨קֶר֙,בְּ,וַיַּשְׁכֵּ֨ם מֹשֶׁ֤ה בַבֹּ֨קֶר֙ 
437248,atelic_ext,Exod 34:18,שִׁבְעַ֨ת יָמִ֜ים,Ø,שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב 
437249,simultaneous,Exod 34:18,לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב,לְ,שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב 
437250,simultaneous,Exod 34:18,בְּחֹ֣דֶשׁ הָֽאָבִ֔יב,בְּ,כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ 
437259,atelic_ext,Exod 34:21,שֵׁ֤שֶׁת יָמִים֙,Ø,שֵׁ֤שֶׁת יָמִים֙ תַּעֲבֹ֔ד 
437260,simultaneous,Exod 34:21,בַיֹּ֥ום שְּׁבִיעִ֖י,בְּ,וּבַיֹּ֥ום הַשְּׁבִיעִ֖י תִּשְׁבֹּ֑ת 
