,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
14617,477810,Jeremiah 34:15,clause_x,וַתָּשֻׁ֨בוּ אַתֶּ֜ם הַיֹּ֗ום וַתַּעֲשׂ֤וּ אֶת־הַיָּשָׁר֙ בְּעֵינַ֔י לִקְרֹ֥א דְרֹ֖ור אִ֣ישׁ לְרֵעֵ֑הוּ וַתִּכְרְת֤וּ בְרִית֙ לְפָנַ֔י בַּבַּ֕יִת אֲשֶׁר־נִקְרָ֥א שְׁמִ֖י עָלָֽיו׃ ,וַתָּשֻׁ֨בוּ אַתֶּ֜ם הַיֹּ֗ום ,הַיֹּ֗ום ,Time
14631,477871,Jeremiah 35:6,clause_x,וַיֹּאמְר֖וּ לֹ֣א נִשְׁתֶּה־יָּ֑יִן כִּי֩ יֹונָדָ֨ב בֶּן־רֵכָ֜ב אָבִ֗ינוּ צִוָּ֤ה עָלֵ֨ינוּ֙ לֵאמֹ֔ר לֹ֧א תִשְׁתּוּ־יַ֛יִן אַתֶּ֥ם וּבְנֵיכֶ֖ם עַד־עֹולָֽם׃ ,לֹ֧א תִשְׁתּוּ־יַ֛יִן אַתֶּ֥ם וּבְנֵיכֶ֖ם עַד־עֹולָֽם׃ ,עַד־עֹולָֽם׃ ,Time
14695,478131,Jeremiah 37:16,clause_x,כִּ֣י בָ֧א יִרְמְיָ֛הוּ אֶל־בֵּ֥ית הַבֹּ֖ור וְאֶל־הַֽחֲנֻ֑יֹות וַיֵּֽשֶׁב־שָׁ֥ם יִרְמְיָ֖הוּ יָמִ֥ים רַבִּֽים׃ פ ,וַיֵּֽשֶׁב־שָׁ֥ם יִרְמְיָ֖הוּ יָמִ֥ים רַבִּֽים׃ פ ,יָמִ֥ים רַבִּֽים׃ פ ,Time
14746,478295,Jeremiah 38:28,clause_x,וַיֵּ֤שֶׁב יִרְמְיָ֨הוּ֙ בַּחֲצַ֣ר הַמַּטָּרָ֔ה עַד־יֹ֖ום אֲשֶׁר־נִלְכְּדָ֣ה יְרוּשָׁלִָ֑ם ס וְהָיָ֕ה כַּאֲשֶׁ֥ר נִלְכְּדָ֖ה יְרוּשָׁלִָֽם׃ פ ,וַיֵּ֤שֶׁב יִרְמְיָ֨הוּ֙ בַּחֲצַ֣ר הַמַּטָּרָ֔ה עַד־יֹ֖ום ,עַד־יֹ֖ום ,Time
14815,478629,Jeremiah 42:19,clause_x,דִּבֶּ֨ר יְהוָ֤ה עֲלֵיכֶם֙ שְׁאֵרִ֣ית יְהוּדָ֔ה אַל־תָּבֹ֖אוּ מִצְרָ֑יִם יָדֹ֨עַ֙ תֵּֽדְע֔וּ כִּי־הַעִידֹ֥תִי בָכֶ֖ם הַיֹּֽום׃ ,כִּי־הַעִידֹ֥תִי בָכֶ֖ם הַיֹּֽום׃ ,הַיֹּֽום׃ ,Time
14818,478637,Jeremiah 42:21,clause_x,וָאַגִּ֥ד לָכֶ֖ם הַיֹּ֑ום וְלֹ֣א שְׁמַעְתֶּ֗ם בְּקֹול֙ יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם וּלְכֹ֖ל אֲשֶׁר־שְׁלָחַ֥נִי אֲלֵיכֶֽם׃ ,וָאַגִּ֥ד לָכֶ֖ם הַיֹּ֑ום ,הַיֹּ֑ום ,Time
14959,479597,Jeremiah 50:39,clause_x,לָכֵ֗ן יֵשְׁב֤וּ צִיִּים֙ אֶת־אִיִּ֔ים וְיָ֥שְׁבוּ בָ֖הּ בְּנֹ֣ות יַֽעֲנָ֑ה וְלֹֽא־תֵשֵׁ֥ב עֹוד֙ לָנֶ֔צַח וְלֹ֥א תִשְׁכֹּ֖ון עַד־דֹּ֥ור וָדֹֽור׃ ,וְלֹֽא־תֵשֵׁ֥ב עֹוד֙ לָנֶ֔צַח ,לָנֶ֔צַח ,Time
15025,479918,Jeremiah 52:5,clause_x,וַתָּבֹ֥א הָעִ֖יר בַּמָּצֹ֑ור עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,וַתָּבֹ֥א הָעִ֖יר בַּמָּצֹ֑ור עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,Time
15036,479939,Jeremiah 52:11,clause_x,וְאֶת־עֵינֵ֥י צִדְקִיָּ֖הוּ עִוֵּ֑ר וַיַּאַסְרֵ֣הוּ בַֽנְחֻשְׁתַּ֗יִם וַיְבִאֵ֤הוּ מֶֽלֶךְ־בָּבֶל֙ בָּבֶ֔לָה וַיִּתְּנֵ֥הוּ בֵֽית־הַפְּקֻדֹּ֖ת עַד־יֹ֥ום מֹותֹֽו׃ ,וַיִּתְּנֵ֥הוּ בֵֽית־הַפְּקֻדֹּ֖ת עַד־יֹ֥ום מֹותֹֽו׃ ,עַד־יֹ֥ום מֹותֹֽו׃ ,Time
15049,480000,Jeremiah 52:33,clause_x,וְשִׁנָּ֕ה אֵ֖ת בִּגְדֵ֣י כִלְאֹ֑ו וְאָכַ֨ל לֶ֧חֶם לְפָנָ֛יו תָּמִ֖יד כָּל־יְמֵ֥י חַיָּֽו׃ ,וְאָכַ֨ל לֶ֧חֶם לְפָנָ֛יו תָּמִ֖יד כָּל־יְמֵ֥י חַיָּֽו׃ ,כָּל־יְמֵ֥י חַיָּֽו׃ ,Time
15080,480342,Ezekiel 4:6,clause_x,וְכִלִּיתָ֣ אֶת־אֵ֗לֶּה וְשָׁ֨כַבְתָּ֜ עַל־צִדְּךָ֤ הַיְמָנִי֙ שֵׁנִ֔ית וְנָשָׂ֖אתָ אֶת־עֲוֹ֣ן בֵּית־יְהוּדָ֑ה אַרְבָּעִ֣ים יֹ֔ום יֹ֧ום לַשָּׁנָ֛ה יֹ֥ום לַשָּׁנָ֖ה נְתַתִּ֥יו לָֽךְ׃ ,וְנָשָׂ֖אתָ אֶת־עֲוֹ֣ן בֵּית־יְהוּדָ֑ה אַרְבָּעִ֣ים יֹ֔ום ,אַרְבָּעִ֣ים יֹ֔ום ,Time
15493,483013,Ezekiel 26:21,clause_x,בַּלָּהֹ֥ות אֶתְּנֵ֖ךְ וְאֵינֵ֑ךְ וּֽתְבֻקְשִׁ֗י וְלֹֽא־תִמָּצְאִ֥י עֹוד֙ לְעֹולָ֔ם נְאֻ֖ם אֲדֹנָ֥י יְהֹוִֽה׃ ס ,וְלֹֽא־תִמָּצְאִ֥י עֹוד֙ לְעֹולָ֔ם ,לְעֹולָ֔ם ,Time
15524,483272,Ezekiel 29:11,clause_x,לֹ֤א תַעֲבָר־בָּהּ֙ רֶ֣גֶל אָדָ֔ם וְרֶ֥גֶל בְּהֵמָ֖ה לֹ֣א תַעֲבָר־בָּ֑הּ וְלֹ֥א תֵשֵׁ֖ב אַרְבָּעִ֥ים שָׁנָֽה׃ ,וְלֹ֥א תֵשֵׁ֖ב אַרְבָּעִ֥ים שָׁנָֽה׃ ,אַרְבָּעִ֥ים שָׁנָֽה׃ ,Time
15723,484320,Ezekiel 37:25,clause_x,וְיָשְׁב֣וּ עַל־הָאָ֗רֶץ אֲשֶׁ֤ר נָתַ֨תִּי֙ לְעַבְדִּ֣י לְיַֽעֲקֹ֔ב אֲשֶׁ֥ר יָֽשְׁבוּ־בָ֖הּ אֲבֹֽותֵיכֶ֑ם וְיָשְׁב֣וּ עָלֶ֡יהָ הֵ֠מָּה וּבְנֵיהֶ֞ם וּבְנֵ֤י בְנֵיהֶם֙ עַד־עֹולָ֔ם וְדָוִ֣ד עַבְדִּ֔י נָשִׂ֥יא לָהֶ֖ם לְעֹולָֽם׃ ,וְיָשְׁב֣וּ עָלֶ֡יהָ הֵ֠מָּה וּבְנֵיהֶ֞ם וּבְנֵ֤י בְנֵיהֶם֙ עַד־עֹולָ֔ם ,עַד־עֹולָ֔ם ,Time
15725,484326,Ezekiel 37:26,clause_x,וְכָרַתִּ֤י לָהֶם֙ בְּרִ֣ית שָׁלֹ֔ום בְּרִ֥ית עֹולָ֖ם יִהְיֶ֣ה אֹותָ֑ם וּנְתַתִּים֙ וְהִרְבֵּיתִ֣י אֹותָ֔ם וְנָתַתִּ֧י אֶת־מִקְדָּשִׁ֛י בְּתֹוכָ֖ם לְעֹולָֽם׃ ,וְנָתַתִּ֧י אֶת־מִקְדָּשִׁ֛י בְּתֹוכָ֖ם לְעֹולָֽם׃ ,לְעֹולָֽם׃ ,Time
15744,484467,Ezekiel 39:9,clause_x,וְֽיָצְא֞וּ יֹשְׁבֵ֣י׀ עָרֵ֣י יִשְׂרָאֵ֗ל וּבִעֲר֡וּ וְ֠הִשִּׂיקוּ בְּנֶ֨שֶׁק וּמָגֵ֤ן וְצִנָּה֙ בְּקֶ֣שֶׁת וּבְחִצִּ֔ים וּבְמַקֵּ֥ל יָ֖ד וּבְרֹ֑מַח וּבִעֲר֥וּ בָהֶ֛ם אֵ֖שׁ שֶׁ֥בַע שָׁנִֽים׃ ,וּבִעֲר֥וּ בָהֶ֛ם אֵ֖שׁ שֶׁ֥בַע שָׁנִֽים׃ ,שֶׁ֥בַע שָׁנִֽים׃ ,Time
15821,484944,Ezekiel 43:7,clause_x,וַיֹּ֣אמֶר אֵלַ֗י בֶּן־אָדָם֙ אֶת־מְקֹ֣ום כִּסְאִ֗י וְאֶת־מְקֹום֙ כַּפֹּ֣ות רַגְלַ֔י אֲשֶׁ֧ר אֶשְׁכָּן־שָׁ֛ם בְּתֹ֥וךְ בְּנֵֽי־יִשְׂרָאֵ֖ל לְעֹולָ֑ם וְלֹ֣א יְטַמְּא֣וּ עֹ֣וד בֵּֽית־יִ֠שְׂרָאֵל שֵׁ֣ם קָדְשִׁ֞י הֵ֤מָּה וּמַלְכֵיהֶם֙ בִּזְנוּתָ֔ם וּבְפִגְרֵ֥י מַלְכֵיהֶ֖ם בָּמֹותָֽם׃ ,אֲשֶׁ֧ר אֶשְׁכָּן־שָׁ֛ם בְּתֹ֥וךְ בְּנֵֽי־יִשְׂרָאֵ֖ל לְעֹולָ֑ם ,לְעֹולָ֑ם ,Time
15824,484953,Ezekiel 43:9,clause_x,עַתָּ֞ה יְרַחֲק֧וּ אֶת־זְנוּתָ֛ם וּפִגְרֵ֥י מַלְכֵיהֶ֖ם מִמֶּ֑נִּי וְשָׁכַנְתִּ֥י בְתֹוכָ֖ם לְעֹולָֽם׃ ס ,וְשָׁכַנְתִּ֥י בְתֹוכָ֖ם לְעֹולָֽם׃ ס ,לְעֹולָֽם׃ ס ,Time
15926,485663,Hosea 2:21,clause_x,וְאֵרַשְׂתִּ֥יךְ לִ֖י לְעֹולָ֑ם וְאֵרַשְׂתִּ֥יךְ לִי֙ בְּצֶ֣דֶק וּבְמִשְׁפָּ֔ט וּבְחֶ֖סֶד וּֽבְרַחֲמִֽים׃ ,וְאֵרַשְׂתִּ֥יךְ לִ֖י לְעֹולָ֑ם ,לְעֹולָ֑ם ,Time
15932,485723,Hosea 4:5,clause_x,וְכָשַׁלְתָּ֣ הַיֹּ֔ום וְכָשַׁ֧ל גַּם־נָבִ֛יא עִמְּךָ֖ לָ֑יְלָה וְדָמִ֖יתִי אִמֶּֽךָ׃ ,וְכָשַׁלְתָּ֣ הַיֹּ֔ום ,הַיֹּ֔ום ,Time
15945,485852,Hosea 6:2,clause_x,יְחַיֵּ֖נוּ מִיֹּמָ֑יִם בַּיֹּום֙ הַשְּׁלִישִׁ֔י יְקִמֵ֖נוּ וְנִחְיֶ֥ה לְפָנָֽיו׃ ,יְחַיֵּ֖נוּ מִיֹּמָ֑יִם ,מִיֹּמָ֑יִם ,Time
16038,486565,Joel 2:26,clause_x,וַאֲכַלְתֶּ֤ם אָכֹול֙ וְשָׂבֹ֔ועַ וְהִלַּלְתֶּ֗ם אֶת־שֵׁ֤ם יְהוָה֙ אֱלֹ֣הֵיכֶ֔ם אֲשֶׁר־עָשָׂ֥ה עִמָּכֶ֖ם לְהַפְלִ֑יא וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ,וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ,לְעֹולָֽם׃ ,Time
16039,486570,Joel 2:27,clause_x,וִידַעְתֶּ֗ם כִּ֣י בְקֶ֤רֶב יִשְׂרָאֵל֙ אָ֔נִי וַאֲנִ֛י יְהוָ֥ה אֱלֹהֵיכֶ֖ם וְאֵ֣ין עֹ֑וד וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ס ,וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ס ,לְעֹולָֽם׃ ס ,Time
16055,486672,Amos 1:1,clause_x,דִּבְרֵ֣י עָמֹ֔וס אֲשֶׁר־הָיָ֥ה בַנֹּקְדִ֖ים מִתְּקֹ֑ועַ אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,Time
16071,486757,Amos 2:10,clause_x,וְאָנֹכִ֛י הֶעֱלֵ֥יתִי אֶתְכֶ֖ם מֵאֶ֣רֶץ מִצְרָ֑יִם וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה לָרֶ֖שֶׁת אֶת־אֶ֥רֶץ הָאֱמֹרִֽי׃ ,וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה ,אַרְבָּעִ֣ים שָׁנָ֔ה ,Time
16163,487347,Obadiah 1:10,clause_x,מֵחֲמַ֛ס אָחִ֥יךָ יַעֲקֹ֖ב תְּכַסְּךָ֣ בוּשָׁ֑ה וְנִכְרַ֖תָּ לְעֹולָֽם׃ ,וְנִכְרַ֖תָּ לְעֹולָֽם׃ ,לְעֹולָֽם׃ ,Time
16249,487888,Micah 5:2,clause_x,לָכֵ֣ן יִתְּנֵ֔ם עַד־עֵ֥ת יֹולֵדָ֖ה יָלָ֑דָה וְיֶ֣תֶר אֶחָ֔יו יְשׁוּב֖וּן עַל־בְּנֵ֥י יִשְׂרָאֵֽל׃ ,יִתְּנֵ֔ם עַד־עֵ֥ת ,עַד־עֵ֥ת ,Time
16398,488976,Zechariah 1:8,clause_x,רָאִ֣יתִי׀ הַלַּ֗יְלָה וְהִנֵּה־אִישׁ֙ רֹכֵב֙ עַל־ס֣וּס אָדֹ֔ם וְה֣וּא עֹמֵ֔ד בֵּ֥ין הַהֲדַסִּ֖ים אֲשֶׁ֣ר בַּמְּצֻלָ֑ה וְאַחֲרָיו֙ סוּסִ֣ים אֲדֻמִּ֔ים שְׂרֻקִּ֖ים וּלְבָנִֽים׃ ,רָאִ֣יתִי׀ הַלַּ֗יְלָה ,הַלַּ֗יְלָה ,Time
16404,489007,Zechariah 1:12,clause_x,וַיַּ֣עַן מַלְאַךְ־יְהוָה֮ וַיֹּאמַר֒ יְהוָ֣ה צְבָאֹ֔ות עַד־מָתַ֗י אַתָּה֙ לֹֽא־תְרַחֵ֣ם אֶת־יְרוּשָׁלִַ֔ם וְאֵ֖ת עָרֵ֣י יְהוּדָ֑ה אֲשֶׁ֣ר זָעַ֔מְתָּה זֶ֖ה שִׁבְעִ֥ים שָׁנָֽה׃ ,אֲשֶׁ֣ר זָעַ֔מְתָּה זֶ֖ה שִׁבְעִ֥ים שָׁנָֽה׃ ,שִׁבְעִ֥ים שָׁנָֽה׃ ,Time
16456,489371,Zechariah 7:3,clause_x,לֵאמֹ֗ר אֶל־הַכֹּֽהֲנִים֙ אֲשֶׁר֙ לְבֵית־יְהוָ֣ה צְבָאֹ֔ות וְאֶל־הַנְּבִיאִ֖ים לֵאמֹ֑ר הַֽאֶבְכֶּה֙ בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י הִנָּזֵ֕ר כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ ,כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ ,כַּמֶּ֥ה שָׁנִֽים׃ פ ,Time
16558,489911,Zechariah 14:16,clause_x,וְהָיָ֗ה כָּל־הַנֹּותָר֙ מִכָּל־הַגֹּויִ֔ם הַבָּאִ֖ים עַל־יְרֽוּשָׁלִָ֑ם וְעָל֞וּ מִדֵּ֧י שָׁנָ֣ה בְשָׁנָ֗ה לְהִֽשְׁתַּחֲוֹת֙ לְמֶ֨לֶךְ֙ יְהוָ֣ה צְבָאֹ֔ות וְלָחֹ֖ג אֶת־חַ֥ג הַסֻּכֹּֽות׃ ,וְעָל֞וּ מִדֵּ֧י שָׁנָ֣ה בְשָׁנָ֗ה ,מִדֵּ֧י שָׁנָ֣ה בְשָׁנָ֗ה ,Time
16564,489956,Malachi 1:4,clause_x,כִּֽי־תֹאמַ֨ר אֱדֹ֜ום רֻשַּׁ֗שְׁנוּ וְנָשׁוּב֙ וְנִבְנֶ֣ה חֳרָבֹ֔ות כֹּ֤ה אָמַר֙ יְהוָ֣ה צְבָאֹ֔ות הֵ֥מָּה יִבְנ֖וּ וַאֲנִ֣י אֶהֱרֹ֑וס וְקָרְא֤וּ לָהֶם֙ גְּב֣וּל רִשְׁעָ֔ה וְהָעָ֛ם אֲשֶׁר־זָעַ֥ם יְהוָ֖ה עַד־עֹולָֽם׃ ,אֲשֶׁר־זָעַ֥ם יְהוָ֖ה עַד־עֹולָֽם׃ ,עַד־עֹולָֽם׃ ,Time
19861,427927,Genesis 4:14,medial_adj,הֵן֩ גֵּרַ֨שְׁתָּ אֹתִ֜י הַיֹּ֗ום מֵעַל֙ פְּנֵ֣י הָֽאֲדָמָ֔ה וּמִפָּנֶ֖יךָ אֶסָּתֵ֑ר וְהָיִ֜יתִי נָ֤ע וָנָד֙ בָּאָ֔רֶץ וְהָיָ֥ה כָל־מֹצְאִ֖י יַֽהַרְגֵֽנִי׃ ,הֵן֩ גֵּרַ֨שְׁתָּ אֹתִ֜י הַיֹּ֗ום מֵעַל֙ פְּנֵ֣י הָֽאֲדָמָ֔ה ,הַיֹּ֗ום ,Time
19864,430615,Genesis 29:18,medial_adj,וַיֶּאֱהַ֥ב יַעֲקֹ֖ב אֶת־רָחֵ֑ל וַיֹּ֗אמֶר אֶֽעֱבָדְךָ֙ שֶׁ֣בַע שָׁנִ֔ים בְּרָחֵ֥ל בִּתְּךָ֖ הַקְּטַנָּֽה׃ ,אֶֽעֱבָדְךָ֙ שֶׁ֣בַע שָׁנִ֔ים בְּרָחֵ֥ל בִּתְּךָ֖ הַקְּטַנָּֽה׃ ,שֶׁ֣בַע שָׁנִ֔ים ,Time
19867,431024,Genesis 31:41,medial_adj,זֶה־לִּ֞י עֶשְׂרִ֣ים שָׁנָה֮ בְּבֵיתֶךָ֒ עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ וְשֵׁ֥שׁ שָׁנִ֖ים בְּצֹאנֶ֑ךָ וַתַּחֲלֵ֥ף אֶת־מַשְׂכֻּרְתִּ֖י עֲשֶׂ֥רֶת מֹנִֽים׃ ,עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ ,אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ ,Time
19873,433168,Genesis 47:23,medial_adj,וַיֹּ֤אמֶר יֹוסֵף֙ אֶל־הָעָ֔ם הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה הֵֽא־לָכֶ֣ם זֶ֔רַע וּזְרַעְתֶּ֖ם אֶת־הָאֲדָמָֽה׃ ,הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה ,הַיֹּ֛ום ,Time
19929,442233,Numbers 12:14,medial_adj,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה וְאָבִ֨יהָ֙ יָרֹ֤ק יָרַק֙ בְּפָנֶ֔יהָ הֲלֹ֥א תִכָּלֵ֖ם שִׁבְעַ֣ת יָמִ֑ים תִּסָּגֵ֞ר שִׁבְעַ֤ת יָמִים֙ מִח֣וּץ לַֽמַּחֲנֶ֔ה וְאַחַ֖ר תֵּאָסֵֽף׃ ,תִּסָּגֵ֞ר שִׁבְעַ֤ת יָמִים֙ מִח֣וּץ לַֽמַּחֲנֶ֔ה ,שִׁבְעַ֤ת יָמִים֙ ,Time
19944,445021,Deuteronomy 1:39,medial_adj,וְטַפְּכֶם֩ אֲשֶׁ֨ר אֲמַרְתֶּ֜ם לָבַ֣ז יִהְיֶ֗ה וּ֠בְנֵיכֶם אֲשֶׁ֨ר לֹא־יָדְע֤וּ הַיֹּום֙ טֹ֣וב וָרָ֔ע הֵ֖מָּה יָבֹ֣אוּ שָׁ֑מָּה וְלָהֶ֣ם אֶתְּנֶ֔נָּה וְהֵ֖ם יִירָשֽׁוּהָ׃ ,אֲשֶׁ֨ר לֹא־יָדְע֤וּ הַיֹּום֙ טֹ֣וב וָרָ֔ע ,הַיֹּום֙ ,Time
19945,445419,Deuteronomy 4:26,medial_adj,הַעִידֹתִי֩ בָכֶ֨ם הַיֹּ֜ום אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָ֗רֶץ כִּֽי־אָבֹ֣ד תֹּאבֵדוּן֮ מַהֵר֒ מֵעַ֣ל הָאָ֔רֶץ אֲשֶׁ֨ר אַתֶּ֜ם עֹבְרִ֧ים אֶת־הַיַּרְדֵּ֛ן שָׁ֖מָּה לְרִשְׁתָּ֑הּ לֹֽא־תַאֲרִיכֻ֤ן יָמִים֙ עָלֶ֔יהָ כִּ֥י הִשָּׁמֵ֖ד תִּשָּׁמֵדֽוּן׃ ,הַעִידֹתִי֩ בָכֶ֨ם הַיֹּ֜ום אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָ֗רֶץ ,הַיֹּ֜ום ,Time
19956,447603,Deuteronomy 26:3,medial_adj,וּבָאתָ֙ אֶל־הַכֹּהֵ֔ן אֲשֶׁ֥ר יִהְיֶ֖ה בַּיָּמִ֣ים הָהֵ֑ם וְאָמַרְתָּ֣ אֵלָ֗יו הִגַּ֤דְתִּי הַיֹּום֙ לַיהוָ֣ה אֱלֹהֶ֔יךָ כִּי־בָ֨אתִי֙ אֶל־הָאָ֔רֶץ אֲשֶׁ֨ר נִשְׁבַּ֧ע יְהוָ֛ה לַאֲבֹתֵ֖ינוּ לָ֥תֶת לָֽנוּ׃ ,הִגַּ֤דְתִּי הַיֹּום֙ לַיהוָ֣ה אֱלֹהֶ֔יךָ ,הַיֹּום֙ ,Time
19963,448188,Deuteronomy 30:15,medial_adj,רְאֵ֨ה נָתַ֤תִּי לְפָנֶ֨יךָ֙ הַיֹּ֔ום אֶת־הַֽחַיִּ֖ים וְאֶת־הַטֹּ֑וב וְאֶת־הַמָּ֖וֶת וְאֶת־הָרָֽע׃ ,נָתַ֤תִּי לְפָנֶ֨יךָ֙ הַיֹּ֔ום אֶת־הַֽחַיִּ֖ים וְאֶת־הַטֹּ֑וב וְאֶת־הַמָּ֖וֶת וְאֶת־הָרָֽע׃ ,הַיֹּ֔ום ,Time
19964,448209,Deuteronomy 30:19,medial_adj,הַעִידֹ֨תִי בָכֶ֣ם הַיֹּום֮ אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָרֶץ֒ הַחַיִּ֤ים וְהַמָּ֨וֶת֙ נָתַ֣תִּי לְפָנֶ֔יךָ הַבְּרָכָ֖ה וְהַקְּלָלָ֑ה וּבָֽחַרְתָּ֙ בַּֽחַיִּ֔ים לְמַ֥עַן תִּחְיֶ֖ה אַתָּ֥ה וְזַרְעֶֽךָ׃ ,הַעִידֹ֨תִי בָכֶ֣ם הַיֹּום֮ אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָרֶץ֒ ,הַיֹּום֮ ,Time
19975,450791,Joshua 22:18,medial_adj,וְאַתֶּם֙ תָּשֻׁ֣בוּ הַיֹּ֔ום מֵאַחֲרֵ֖י יְהוָ֑ה וְהָיָ֗ה אַתֶּ֞ם תִּמְרְד֤וּ הַיֹּום֙ בַּֽיהוָ֔ה וּמָחָ֕ר אֶֽל־כָּל־עֲדַ֥ת יִשְׂרָאֵ֖ל יִקְצֹֽף׃ ,וְאַתֶּם֙ תָּשֻׁ֣בוּ הַיֹּ֔ום מֵאַחֲרֵ֖י יְהוָ֑ה ,הַיֹּ֔ום ,Time
19976,450793,Joshua 22:18,medial_adj,וְאַתֶּם֙ תָּשֻׁ֣בוּ הַיֹּ֔ום מֵאַחֲרֵ֖י יְהוָ֑ה וְהָיָ֗ה אַתֶּ֞ם תִּמְרְד֤וּ הַיֹּום֙ בַּֽיהוָ֔ה וּמָחָ֕ר אֶֽל־כָּל־עֲדַ֥ת יִשְׂרָאֵ֖ל יִקְצֹֽף׃ ,אַתֶּ֞ם תִּמְרְד֤וּ הַיֹּום֙ בַּֽיהוָ֔ה ,הַיֹּום֙ ,Time
19984,452592,Judges 11:27,medial_adj,וְאָֽנֹכִי֙ לֹֽא־חָטָ֣אתִי לָ֔ךְ וְאַתָּ֞ה עֹשֶׂ֥ה אִתִּ֛י רָעָ֖ה לְהִלָּ֣חֶם בִּ֑י יִשְׁפֹּ֨ט יְהוָ֤ה הַשֹּׁפֵט֙ הַיֹּ֔ום בֵּ֚ין בְּנֵ֣י יִשְׂרָאֵ֔ל וּבֵ֖ין בְּנֵ֥י עַמֹּֽון׃ ,יִשְׁפֹּ֨ט יְהוָ֤ה הַשֹּׁפֵט֙ הַיֹּ֔ום בֵּ֚ין בְּנֵ֣י יִשְׂרָאֵ֔ל וּבֵ֖ין בְּנֵ֥י עַמֹּֽון׃ ,הַיֹּ֔ום ,Time
19992,453858,Judges 21:6,medial_adj,וַיִּנָּֽחֲמוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל אֶל־בִּנְיָמִ֖ן אָחִ֑יו וַיֹּ֣אמְר֔וּ נִגְדַּ֥ע הַיֹּ֛ום שֵׁ֥בֶט אֶחָ֖ד מִיִּשְׂרָאֵֽל׃ ,נִגְדַּ֥ע הַיֹּ֛ום שֵׁ֥בֶט אֶחָ֖ד מִיִּשְׂרָאֵֽל׃ ,הַיֹּ֛ום ,Time
