,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
8382,445360,Deuteronomy 4:11,clause_x,וַתִּקְרְב֥וּן וַתַּֽעַמְד֖וּן תַּ֣חַת הָהָ֑ר וְהָהָ֞ר בֹּעֵ֤ר בָּאֵשׁ֙ עַד־לֵ֣ב הַשָּׁמַ֔יִם חֹ֖שֶׁךְ עָנָ֥ן וַעֲרָפֶֽל׃ ,וַתַּֽעַמְד֖וּן תַּ֣חַת הָהָ֑ר ,תַּ֣חַת הָהָ֑ר ,Cmpl
8410,445457,Deuteronomy 4:34,clause_x,אֹ֣ו׀ הֲנִסָּ֣ה אֱלֹהִ֗ים לָ֠בֹוא לָקַ֨חַת לֹ֣ו גֹוי֮ מִקֶּ֣רֶב גֹּוי֒ בְּמַסֹּת֩ בְּאֹתֹ֨ת וּבְמֹופְתִ֜ים וּבְמִלְחָמָ֗ה וּבְיָ֤ד חֲזָקָה֙ וּבִזְרֹ֣ועַ נְטוּיָ֔ה וּבְמֹורָאִ֖ים גְּדֹלִ֑ים כְּ֠כֹל אֲשֶׁר־עָשָׂ֨ה לָכֶ֜ם יְהוָ֧ה אֱלֹהֵיכֶ֛ם בְּמִצְרַ֖יִם לְעֵינֶֽיךָ׃ ,אֲשֶׁר־עָשָׂ֨ה לָכֶ֜ם יְהוָ֧ה אֱלֹהֵיכֶ֛ם בְּמִצְרַ֖יִם לְעֵינֶֽיךָ׃ ,לְעֵינֶֽיךָ׃ ,Adju
8418,445494,Deuteronomy 4:44,clause_x,וְזֹ֖את הַתֹּורָ֑ה אֲשֶׁר־שָׂ֣ם מֹשֶׁ֔ה לִפְנֵ֖י בְּנֵ֥י יִשְׂרָאֵֽל׃ ,אֲשֶׁר־שָׂ֣ם מֹשֶׁ֔ה לִפְנֵ֖י בְּנֵ֥י יִשְׂרָאֵֽל׃ ,לִפְנֵ֖י בְּנֵ֥י יִשְׂרָאֵֽל׃ ,Cmpl
8436,445581,Deuteronomy 5:25,clause_x,וְעַתָּה֙ לָ֣מָּה נָמ֔וּת כִּ֣י תֹֽאכְלֵ֔נוּ הָאֵ֥שׁ הַגְּדֹלָ֖ה הַזֹּ֑את אִם־יֹסְפִ֣ים׀ אֲנַ֗חְנוּ לִ֠שְׁמֹעַ אֶת־קֹ֨ול יְהוָ֧ה אֱלֹהֵ֛ינוּ עֹ֖וד וָמָֽתְנוּ׃ ,כִּ֣י תֹֽאכְלֵ֔נוּ הָאֵ֥שׁ הַגְּדֹלָ֖ה הַזֹּ֑את ,הָאֵ֥שׁ הַגְּדֹלָ֖ה הַזֹּ֑את ,Subj
8506,445963,Deuteronomy 9:10,clause_x,וַיִּתֵּ֨ן יְהוָ֜ה אֵלַ֗י אֶת־שְׁנֵי֙ לוּחֹ֣ת הָֽאֲבָנִ֔ים כְּתֻבִ֖ים בְּאֶצְבַּ֣ע אֱלֹהִ֑ים וַעֲלֵיהֶ֗ם כְּֽכָל־הַדְּבָרִ֡ים אֲשֶׁ֣ר דִּבֶּר֩ יְהוָ֨ה עִמָּכֶ֥ם בָּהָ֛ר מִתֹּ֥וךְ הָאֵ֖שׁ בְּיֹ֥ום הַקָּהָֽל׃ ,וַיִּתֵּ֨ן יְהוָ֜ה אֵלַ֗י אֶת־שְׁנֵי֙ לוּחֹ֣ת הָֽאֲבָנִ֔ים ,אֶת־שְׁנֵי֙ לוּחֹ֣ת הָֽאֲבָנִ֔ים ,Objc
9005,447912,Deuteronomy 28:39,clause_x,כְּרָמִ֥ים תִּטַּ֖ע וְעָבָ֑דְתָּ וְיַ֤יִן לֹֽא־תִשְׁתֶּה֙ וְלֹ֣א תֶאֱגֹ֔ר כִּ֥י תֹאכְלֶ֖נּוּ הַתֹּלָֽעַת׃ ,כִּ֥י תֹאכְלֶ֖נּוּ הַתֹּלָֽעַת׃ ,הַתֹּלָֽעַת׃ ,Subj
9079,448332,Deuteronomy 31:20,clause_x,כִּֽי־אֲבִיאֶ֜נּוּ אֶֽל־הָאֲדָמָ֣ה׀ אֲשֶׁר־נִשְׁבַּ֣עְתִּי לַאֲבֹתָ֗יו זָבַ֤ת חָלָב֙ וּדְבַ֔שׁ וְאָכַ֥ל וְשָׂבַ֖ע וְדָשֵׁ֑ן וּפָנָ֞ה אֶל־אֱלֹהִ֤ים אֲחֵרִים֙ וַעֲבָד֔וּם וְנִ֣אֲצ֔וּנִי וְהֵפֵ֖ר אֶת־בְּרִיתִֽי׃ ,וּפָנָ֞ה אֶל־אֱלֹהִ֤ים אֲחֵרִים֙ ,אֶל־אֱלֹהִ֤ים אֲחֵרִים֙ ,Cmpl
9083,448342,Deuteronomy 31:21,clause_x,וְ֠הָיָה כִּֽי־תִמְצֶ֨אןָ אֹתֹ֜ו רָעֹ֣ות רַבֹּות֮ וְצָרֹות֒ וְ֠עָנְתָה הַשִּׁירָ֨ה הַזֹּ֤את לְפָנָיו֙ לְעֵ֔ד כִּ֛י לֹ֥א תִשָּׁכַ֖ח מִפִּ֣י זַרְעֹ֑ו כִּ֧י יָדַ֣עְתִּי אֶת־יִצְרֹ֗ו אֲשֶׁ֨ר ה֤וּא עֹשֶׂה֙ הַיֹּ֔ום בְּטֶ֣רֶם אֲבִיאֶ֔נּוּ אֶל־הָאָ֖רֶץ אֲשֶׁ֥ר נִשְׁבָּֽעְתִּי׃ ,בְּטֶ֣רֶם אֲבִיאֶ֔נּוּ אֶל־הָאָ֖רֶץ ,אֶל־הָאָ֖רֶץ ,Cmpl
9117,448575,Deuteronomy 32:51,clause_x,עַל֩ אֲשֶׁ֨ר מְעַלְתֶּ֜ם בִּ֗י בְּתֹוךְ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל בְּמֵֽי־מְרִיבַ֥ת קָדֵ֖שׁ מִדְבַּר־צִ֑ן עַ֣ל אֲשֶׁ֤ר לֹֽא־קִדַּשְׁתֶּם֙ אֹותִ֔י בְּתֹ֖וךְ בְּנֵ֥י יִשְׂרָאֵֽל׃ ,עַל֩ אֲשֶׁ֨ר מְעַלְתֶּ֜ם בִּ֗י בְּתֹוךְ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל בְּמֵֽי־מְרִיבַ֥ת קָדֵ֖שׁ מִדְבַּר־צִ֑ן ,מִדְבַּר־צִ֑ן ,Loca
9138,448748,Joshua 1:6,clause_x,חֲזַ֖ק וֶאֱמָ֑ץ כִּ֣י אַתָּ֗ה תַּנְחִיל֙ אֶת־הָעָ֣ם הַזֶּ֔ה אֶת־הָאָ֕רֶץ אֲשֶׁר־נִשְׁבַּ֥עְתִּי לַאֲבֹותָ֖ם לָתֵ֥ת לָהֶֽם׃ ,אֲשֶׁר־נִשְׁבַּ֥עְתִּי לַאֲבֹותָ֖ם ,לַאֲבֹותָ֖ם ,Cmpl
9156,448841,Joshua 2:4,clause_x,וַתִּקַּ֧ח הָֽאִשָּׁ֛ה אֶת־שְׁנֵ֥י הָאֲנָשִׁ֖ים וַֽתִּצְפְּנֹ֑ו וַתֹּ֣אמֶר׀ כֵּ֗ן בָּ֤אוּ אֵלַי֙ הָֽאֲנָשִׁ֔ים וְלֹ֥א יָדַ֖עְתִּי מֵאַ֥יִן הֵֽמָּה׃ ,כֵּ֗ן בָּ֤אוּ אֵלַי֙ הָֽאֲנָשִׁ֔ים ,הָֽאֲנָשִׁ֔ים ,Subj
9173,448919,Joshua 2:20,clause_x,וְאִם־תַּגִּ֖ידִי אֶת־דְּבָרֵ֣נוּ זֶ֑ה וְהָיִ֣ינוּ נְקִיִּ֔ם מִשְּׁבֻעָתֵ֖ךְ אֲשֶׁ֥ר הִשְׁבַּעְתָּֽנוּ׃ ,וְהָיִ֣ינוּ נְקִיִּ֔ם מִשְּׁבֻעָתֵ֖ךְ ,מִשְּׁבֻעָתֵ֖ךְ ,Cmpl
9210,449062,Joshua 4:11,clause_x,וַיְהִ֛י כַּֽאֲשֶׁר־תַּ֥ם כָּל־הָעָ֖ם לַֽעֲבֹ֑ור וַיַּעֲבֹ֧ר אֲרֹון־יְהוָ֛ה וְהַכֹּהֲנִ֖ים לִפְנֵ֥י הָעָֽם׃ ,וַיַּעֲבֹ֧ר אֲרֹון־יְהוָ֛ה וְהַכֹּהֲנִ֖ים לִפְנֵ֥י הָעָֽם׃ ,לִפְנֵ֥י הָעָֽם׃ ,Cmpl
9382,449795,Joshua 10:20,clause_x,וַיְהִי֩ כְּכַלֹּ֨ות יְהֹושֻׁ֜עַ וּבְנֵ֣י יִשְׂרָאֵ֗ל לְהַכֹּותָ֛ם מַכָּ֥ה גְדֹולָֽה־מְאֹ֖ד עַד־תֻּמָּ֑ם וְהַשְּׂרִידִים֙ שָׂרְד֣וּ מֵהֶ֔ם וַיָּבֹ֖אוּ אֶל־עָרֵ֥י הַמִּבְצָֽר׃ ,וַיָּבֹ֖אוּ אֶל־עָרֵ֥י הַמִּבְצָֽר׃ ,אֶל־עָרֵ֥י הַמִּבְצָֽר׃ ,Cmpl
9443,450130,Joshua 14:6,clause_x,וַיִּגְּשׁ֨וּ בְנֵֽי־יְהוּדָ֤ה אֶל־יְהֹושֻׁ֨עַ֙ בַּגִּלְגָּ֔ל וַיֹּ֣אמֶר אֵלָ֔יו כָּלֵ֥ב בֶּן־יְפֻנֶּ֖ה הַקְּנִזִּ֑י אַתָּ֣ה יָדַ֡עְתָּ אֶֽת־הַדָּבָר֩ אֲשֶׁר־דִּבֶּ֨ר יְהוָ֜ה אֶל־מֹשֶׁ֣ה אִישׁ־הָאֱלֹהִ֗ים עַ֧ל אֹדֹותַ֛י וְעַ֥ל אֹדֹותֶ֖יךָ בְּקָדֵ֥שׁ בַּרְנֵֽעַ׃ ,וַיֹּ֣אמֶר אֵלָ֔יו כָּלֵ֥ב בֶּן־יְפֻנֶּ֖ה הַקְּנִזִּ֑י ,כָּלֵ֥ב בֶּן־יְפֻנֶּ֖ה הַקְּנִזִּ֑י ,Subj
9486,450401,Joshua 17:18,clause_x,כִּ֣י הַ֤ר יִֽהְיֶה־לָּךְ֙ כִּֽי־יַ֣עַר ה֔וּא וּבֵ֣רֵאתֹ֔ו וְהָיָ֥ה לְךָ֖ תֹּֽצְאֹתָ֑יו כִּֽי־תֹורִ֣ישׁ אֶת־הַֽכְּנַעֲנִ֗י כִּ֣י רֶ֤כֶב בַּרְזֶל֙ לֹ֔ו כִּ֥י חָזָ֖ק הֽוּא׃ פ ,כִּֽי־תֹורִ֣ישׁ אֶת־הַֽכְּנַעֲנִ֗י ,אֶת־הַֽכְּנַעֲנִ֗י ,Objc
9551,450724,Joshua 21:45,clause_x,לֹֽא־נָפַ֣ל דָּבָ֔ר מִכֹּל֙ הַדָּבָ֣ר הַטֹּ֔וב אֲשֶׁר־דִּבֶּ֥ר יְהוָ֖ה אֶל־בֵּ֣ית יִשְׂרָאֵ֑ל הַכֹּ֖ל בָּֽא׃ פ ,אֲשֶׁר־דִּבֶּ֥ר יְהוָ֖ה אֶל־בֵּ֣ית יִשְׂרָאֵ֑ל ,אֶל־בֵּ֣ית יִשְׂרָאֵ֑ל ,Cmpl
9666,451214,Judges 1:34,clause_x,וַיִּלְחֲצ֧וּ הָאֱמֹרִ֛י אֶת־בְּנֵי־דָ֖ן הָהָ֑רָה כִּי־לֹ֥א נְתָנֹ֖ו לָרֶ֥דֶת לָעֵֽמֶק׃ ,וַיִּלְחֲצ֧וּ הָאֱמֹרִ֛י אֶת־בְּנֵי־דָ֖ן הָהָ֑רָה ,הָהָ֑רָה ,Cmpl
9715,451378,Judges 3:18,clause_x,וַֽיְהִי֙ כַּאֲשֶׁ֣ר כִּלָּ֔ה לְהַקְרִ֖יב אֶת־הַמִּנְחָ֑ה וַיְשַׁלַּח֙ אֶת־הָעָ֔ם נֹשְׂאֵ֖י הַמִּנְחָֽה׃ ,וַיְשַׁלַּח֙ אֶת־הָעָ֔ם נֹשְׂאֵ֖י הַמִּנְחָֽה׃ ,אֶת־הָעָ֔ם נֹשְׂאֵ֖י הַמִּנְחָֽה׃ ,Objc
9734,451459,Judges 4:6,clause_x,וַתִּשְׁלַ֗ח וַתִּקְרָא֙ לְבָרָ֣ק בֶּן־אֲבִינֹ֔עַם מִקֶּ֖דֶשׁ נַפְתָּלִ֑י וַתֹּ֨אמֶר אֵלָ֜יו הֲלֹ֥א צִוָּ֣ה׀ יְהוָ֣ה אֱלֹהֵֽי־יִשְׂרָאֵ֗ל לֵ֤ךְ וּמָֽשַׁכְתָּ֙ בְּהַ֣ר תָּבֹ֔ור וְלָקַחְתָּ֣ עִמְּךָ֗ עֲשֶׂ֤רֶת אֲלָפִים֙ אִ֔ישׁ מִבְּנֵ֥י נַפְתָּלִ֖י וּמִבְּנֵ֥י זְבֻלֽוּן׃ ,וַתִּקְרָא֙ לְבָרָ֣ק בֶּן־אֲבִינֹ֔עַם מִקֶּ֖דֶשׁ נַפְתָּלִ֑י ,לְבָרָ֣ק בֶּן־אֲבִינֹ֔עַם מִקֶּ֖דֶשׁ נַפְתָּלִ֑י ,Cmpl
9934,452383,Judges 9:49,clause_x,וַיִּכְרְת֨וּ גַם־כָּל־הָעָ֜ם אִ֣ישׁ שֹׂוכֹ֗ה וַיֵּ֨לְכ֜וּ אַחֲרֵ֤י אֲבִימֶ֨לֶךְ֙ וַיָּשִׂ֣ימוּ עַֽל־הַצְּרִ֔יחַ וַיַּצִּ֧יתוּ עֲלֵיהֶ֛ם אֶֽת־הַצְּרִ֖יחַ בָּאֵ֑שׁ וַיָּמֻ֜תוּ גַּ֣ם כָּל־אַנְשֵׁ֧י מִֽגְדַּל־שְׁכֶ֛ם כְּאֶ֖לֶף אִ֥ישׁ וְאִשָּֽׁה׃ פ ,וַיָּשִׂ֣ימוּ עַֽל־הַצְּרִ֔יחַ ,עַֽל־הַצְּרִ֔יחַ ,Cmpl
10026,452719,Judges 13:1,clause_x,וַיֹּסִ֨פוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל לַעֲשֹׂ֥ות הָרַ֖ע בְּעֵינֵ֣י יְהוָ֑ה וַיִּתְּנֵ֧ם יְהוָ֛ה בְּיַד־פְּלִשְׁתִּ֖ים אַרְבָּעִ֥ים שָׁנָֽה׃ פ ,וַיֹּסִ֨פוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל ,בְּנֵ֣י יִשְׂרָאֵ֔ל ,Subj
10059,452866,Judges 14:6,clause_x,וַתִּצְלַ֨ח עָלָ֜יו ר֣וּחַ יְהוָ֗ה וַֽיְשַׁסְּעֵ֨הוּ֙ כְּשַׁסַּ֣ע הַגְּדִ֔י וּמְא֖וּמָה אֵ֣ין בְּיָדֹ֑ו וְלֹ֤א הִגִּיד֙ לְאָבִ֣יו וּלְאִמֹּ֔ו אֵ֖ת אֲשֶׁ֥ר עָשָֽׂה׃ ,וַתִּצְלַ֨ח עָלָ֜יו ר֣וּחַ יְהוָ֗ה ,ר֣וּחַ יְהוָ֗ה ,Subj
10072,452929,Judges 14:17,clause_x,וַתֵּ֤בְךְּ עָלָיו֙ שִׁבְעַ֣ת הַיָּמִ֔ים אֲשֶׁר־הָיָ֥ה לָהֶ֖ם הַמִּשְׁתֶּ֑ה וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י וַיַּגֶּד־לָהּ֙ כִּ֣י הֱצִיקַ֔תְהוּ וַתַּגֵּ֥ד הַחִידָ֖ה לִבְנֵ֥י עַמָּֽהּ׃ ,אֲשֶׁר־הָיָ֥ה לָהֶ֖ם הַמִּשְׁתֶּ֑ה ,הַמִּשְׁתֶּ֑ה ,Subj
10270,453761,Judges 20:31,clause_x,וַיֵּצְא֤וּ בְנֵֽי־בִנְיָמִן֙ לִקְרַ֣את הָעָ֔ם הָנְתְּק֖וּ מִן־הָעִ֑יר וַיָּחֵ֡לּוּ לְהַכֹּות֩ מֵהָעָ֨ם חֲלָלִ֜ים כְּפַ֣עַם׀ בְּפַ֗עַם בַּֽמְסִלֹּות֙ אֲשֶׁ֨ר אַחַ֜ת עֹלָ֣ה בֵֽית־אֵ֗ל וְאַחַ֤ת גִּבְעָ֨תָה֙ בַּשָּׂדֶ֔ה כִּשְׁלֹשִׁ֥ים אִ֖ישׁ בְּיִשְׂרָאֵֽל׃ ,הָנְתְּק֖וּ מִן־הָעִ֑יר ,מִן־הָעִ֑יר ,Cmpl
10350,454118,1_Samuel 2:13,clause_x,וּמִשְׁפַּ֥ט הַכֹּהֲנִ֖ים אֶת־הָעָ֑ם כָּל־אִ֞ישׁ זֹבֵ֣חַ זֶ֗בַח וּבָ֨א נַ֤עַר הַכֹּהֵן֙ כְּבַשֵּׁ֣ל הַבָּשָׂ֔ר וְהַמַּזְלֵ֛ג שְׁלֹ֥שׁ־הַשִּׁנַּ֖יִם בְּיָדֹֽו׃ ,וּבָ֨א נַ֤עַר הַכֹּהֵן֙ ,נַ֤עַר הַכֹּהֵן֙ ,Subj
10353,454124,1_Samuel 2:14,clause_x,וְהִכָּ֨ה בַכִּיֹּ֜ור אֹ֣ו בַדּ֗וּד אֹ֤ו בַקַּלַּ֨חַת֙ אֹ֣ו בַפָּר֔וּר כֹּ֚ל אֲשֶׁ֣ר יַעֲלֶ֣ה הַמַּזְלֵ֔ג יִקַּ֥ח הַכֹּהֵ֖ן בֹּ֑ו כָּ֚כָה יַעֲשׂ֣וּ לְכָל־יִשְׂרָאֵ֔ל הַבָּאִ֥ים שָׁ֖ם בְּשִׁלֹֽה׃ ,כָּ֚כָה יַעֲשׂ֣וּ לְכָל־יִשְׂרָאֵ֔ל ,לְכָל־יִשְׂרָאֵ֔ל ,Cmpl
10412,454441,1_Samuel 4:19,clause_x,וְכַלָּתֹ֣ו אֵֽשֶׁת־פִּינְחָס֮ הָרָ֣ה לָלַת֒ וַתִּשְׁמַ֣ע אֶת־הַשְּׁמֻעָ֔ה אֶל־הִלָּקַח֙ אֲרֹ֣ון הָאֱלֹהִ֔ים וּמֵ֥ת חָמִ֖יהָ וְאִישָׁ֑הּ וַתִּכְרַ֣ע וַתֵּ֔לֶד כִּֽי־נֶהֶפְכ֥וּ עָלֶ֖יהָ צִרֶֽיהָ׃ ,וַתִּשְׁמַ֣ע אֶת־הַשְּׁמֻעָ֔ה ,אֶת־הַשְּׁמֻעָ֔ה ,Objc
10431,454556,1_Samuel 6:8,clause_x,וּלְקַחְתֶּ֞ם אֶת־אֲרֹ֣ון יְהוָ֗ה וּנְתַתֶּ֤ם אֹתֹו֙ אֶל־הָ֣עֲגָלָ֔ה וְאֵ֣ת׀ כְּלֵ֣י הַזָּהָ֗ב אֲשֶׁ֨ר הֲשֵׁבֹתֶ֥ם לֹו֙ אָשָׁ֔ם תָּשִׂ֥ימוּ בָאַרְגַּ֖ז מִצִּדֹּ֑ו וְשִׁלַּחְתֶּ֥ם אֹתֹ֖ו וְהָלָֽךְ׃ ,וּנְתַתֶּ֤ם אֹתֹו֙ אֶל־הָ֣עֲגָלָ֔ה ,אֶל־הָ֣עֲגָלָ֔ה ,Cmpl
10443,454608,1_Samuel 6:19,clause_x,וַיַּ֞ךְ בְּאַנְשֵׁ֣י בֵֽית־שֶׁ֗מֶשׁ כִּ֤י רָאוּ֙ בַּאֲרֹ֣ון יְהוָ֔ה וַיַּ֤ךְ בָּעָם֙ שִׁבְעִ֣ים אִ֔ישׁ חֲמִשִּׁ֥ים אֶ֖לֶף אִ֑ישׁ וַיִּֽתְאַבְּל֣וּ הָעָ֔ם כִּֽי־הִכָּ֧ה יְהוָ֛ה בָּעָ֖ם מַכָּ֥ה גְדֹולָֽה׃ ,וַיַּ֤ךְ בָּעָם֙ שִׁבְעִ֣ים אִ֔ישׁ חֲמִשִּׁ֥ים אֶ֖לֶף אִ֑ישׁ ,שִׁבְעִ֣ים אִ֔ישׁ חֲמִשִּׁ֥ים אֶ֖לֶף אִ֑ישׁ ,Objc
10457,454644,1_Samuel 7:6,clause_x,וַיִּקָּבְצ֣וּ הַ֠מִּצְפָּתָה וַיִּֽשְׁאֲבוּ־מַ֜יִם וַֽיִּשְׁפְּכ֣וּ׀ לִפְנֵ֣י יְהוָ֗ה וַיָּצ֨וּמוּ֙ בַּיֹּ֣ום הַה֔וּא וַיֹּ֣אמְרוּ שָׁ֔ם חָטָ֖אנוּ לַיהוָ֑ה וַיִּשְׁפֹּ֧ט שְׁמוּאֵ֛ל אֶת־בְּנֵ֥י יִשְׂרָאֵ֖ל בַּמִּצְפָּֽה׃ ,וַֽיִּשְׁפְּכ֣וּ׀ לִפְנֵ֣י יְהוָ֗ה ,לִפְנֵ֣י יְהוָ֗ה ,Cmpl
10460,454653,1_Samuel 7:7,clause_x,וַיִּשְׁמְע֣וּ פְלִשְׁתִּ֗ים כִּֽי־הִתְקַבְּצ֤וּ בְנֵֽי־יִשְׂרָאֵל֙ הַמִּצְפָּ֔תָה וַיַּעֲל֥וּ סַרְנֵֽי־פְלִשְׁתִּ֖ים אֶל־יִשְׂרָאֵ֑ל וַֽיִּשְׁמְעוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל וַיִּֽרְא֖וּ מִפְּנֵ֥י פְלִשְׁתִּֽים׃ ,וַיִּֽרְא֖וּ מִפְּנֵ֥י פְלִשְׁתִּֽים׃ ,מִפְּנֵ֥י פְלִשְׁתִּֽים׃ ,Cmpl
10524,454932,1_Samuel 9:26,clause_x,וַיַּשְׁכִּ֗מוּ וַיְהִ֞י כַּעֲלֹ֤ות הַשַּׁ֨חַר֙ וַיִּקְרָ֨א שְׁמוּאֵ֤ל אֶל־שָׁאוּל֙ הַגָּ֣גָה לֵאמֹ֔ר ק֖וּמָה וַאֲשַׁלְּחֶ֑ךָּ וַיָּ֣קָם שָׁא֗וּל וַיֵּצְא֧וּ שְׁנֵיהֶ֛ם ה֥וּא וּשְׁמוּאֵ֖ל הַחֽוּצָה׃ ,וַיֵּצְא֧וּ שְׁנֵיהֶ֛ם ה֥וּא וּשְׁמוּאֵ֖ל הַחֽוּצָה׃ ,הַחֽוּצָה׃ ,Cmpl
10534,454958,1_Samuel 10:3,clause_x,וְחָלַפְתָּ֨ מִשָּׁ֜ם וָהָ֗לְאָה וּבָ֨אתָ֙ עַד־אֵלֹ֣ון תָּבֹ֔ור וּמְצָא֤וּךָ שָּׁם֙ שְׁלֹשָׁ֣ה אֲנָשִׁ֔ים עֹלִ֥ים אֶל־הָאֱלֹהִ֖ים בֵּֽית־אֵ֑ל אֶחָ֞ד נֹשֵׂ֣א׀ שְׁלֹשָׁ֣ה גְדָיִ֗ים וְאֶחָד֙ נֹשֵׂ֗א שְׁלֹ֨שֶׁת֙ כִּכְּרֹ֣ות לֶ֔חֶם וְאֶחָ֥ד נֹשֵׂ֖א נֵֽבֶל־יָֽיִן׃ ,וּמְצָא֤וּךָ שָּׁם֙ שְׁלֹשָׁ֣ה אֲנָשִׁ֔ים ,שְׁלֹשָׁ֣ה אֲנָשִׁ֔ים ,Subj
10551,455034,1_Samuel 10:18,clause_x,וַיֹּ֣אמֶר׀ אֶל־בְּנֵ֣י יִשְׂרָאֵ֗ל פ כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל אָנֹכִ֛י הֶעֱלֵ֥יתִי אֶת־יִשְׂרָאֵ֖ל מִמִּצְרָ֑יִם וָאַצִּ֤יל אֶתְכֶם֙ מִיַּ֣ד מִצְרַ֔יִם וּמִיַּד֙ כָּל־הַמַּמְלָכֹ֔ות הַלֹּחֲצִ֖ים אֶתְכֶֽם׃ ,כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל ,יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל ,Subj
10674,455644,1_Samuel 15:6,clause_x,וַיֹּ֣אמֶר שָׁא֣וּל אֶֽל־הַקֵּינִ֡י לְכוּ֩ סֻּ֨רוּ רְד֜וּ מִתֹּ֣וךְ עֲמָלֵקִ֗י פֶּן־אֹֽסִפְךָ֙ עִמֹּ֔ו וְאַתָּ֞ה עָשִׂ֤יתָה חֶ֨סֶד֙ עִם־כָּל־בְּנֵ֣י יִשְׂרָאֵ֔ל בַּעֲלֹותָ֖ם מִמִּצְרָ֑יִם וַיָּ֥סַר קֵינִ֖י מִתֹּ֥וךְ עֲמָלֵֽק׃ ,וַיֹּ֣אמֶר שָׁא֣וּל אֶֽל־הַקֵּינִ֡י ,אֶֽל־הַקֵּינִ֡י ,Cmpl
10721,455908,1_Samuel 16:23,clause_x,וְהָיָ֗ה בִּֽהְיֹ֤ות רֽוּחַ־אֱלֹהִים֙ אֶל־שָׁא֔וּל וְלָקַ֥ח דָּוִ֛ד אֶת־הַכִּנֹּ֖ור וְנִגֵּ֣ן בְּיָדֹ֑ו וְרָוַ֤ח לְשָׁאוּל֙ וְטֹ֣וב לֹ֔ו וְסָ֥רָה מֵעָלָ֖יו ר֥וּחַ הָרָעָֽה׃ פ ,וְסָ֥רָה מֵעָלָ֖יו ר֥וּחַ הָרָעָֽה׃ פ ,ר֥וּחַ הָרָעָֽה׃ פ ,Subj
10722,455909,1_Samuel 17:1,clause_x,וַיַּאַסְפ֨וּ פְלִשְׁתִּ֤ים אֶת־מַֽחֲנֵיהֶם֙ לַמִּלְחָמָ֔ה וַיֵּאָ֣סְפ֔וּ שֹׂכֹ֖ה אֲשֶׁ֣ר לִיהוּדָ֑ה וַֽיַּחֲנ֛וּ בֵּין־שֹׂוכֹ֥ה וּבֵין־עֲזֵקָ֖ה בְּאֶ֥פֶס דַּמִּֽים׃ ,וַיַּאַסְפ֨וּ פְלִשְׁתִּ֤ים אֶת־מַֽחֲנֵיהֶם֙ לַמִּלְחָמָ֔ה ,לַמִּלְחָמָ֔ה ,Cmpl
10738,455995,1_Samuel 17:22,clause_x,וַיִּטֹּשׁ֩ דָּוִ֨ד אֶת־הַכֵּלִ֜ים מֵעָלָ֗יו עַל־יַד֙ שֹׁומֵ֣ר הַכֵּלִ֔ים וַיָּ֖רָץ הַמַּעֲרָכָ֑ה וַיָּבֹ֕א וַיִּשְׁאַ֥ל לְאֶחָ֖יו לְשָׁלֹֽום׃ ,וַיָּ֖רָץ הַמַּעֲרָכָ֑ה ,הַמַּעֲרָכָ֑ה ,Cmpl
10745,456019,1_Samuel 17:26,clause_x,וַיֹּ֣אמֶר דָּוִ֗ד אֶֽל־הָאֲנָשִׁ֞ים הָעֹמְדִ֣ים עִמֹּו֮ לֵאמֹר֒ מַה־יֵּעָשֶׂ֗ה לָאִישׁ֙ אֲשֶׁ֤ר יַכֶּה֙ אֶת־הַפְּלִשְׁתִּ֣י הַלָּ֔ז וְהֵסִ֥יר חֶרְפָּ֖ה מֵעַ֣ל יִשְׂרָאֵ֑ל כִּ֣י מִ֗י הַפְּלִשְׁתִּ֤י הֶֽעָרֵל֙ הַזֶּ֔ה כִּ֣י חֵרֵ֔ף מַעַרְכֹ֖ות אֱלֹהִ֥ים חַיִּֽים׃ ,וַיֹּ֣אמֶר דָּוִ֗ד אֶֽל־הָאֲנָשִׁ֞ים ,אֶֽל־הָאֲנָשִׁ֞ים ,Cmpl
10770,456126,1_Samuel 17:47,clause_x,וְיֵֽדְעוּ֙ כָּל־הַקָּהָ֣ל הַזֶּ֔ה כִּֽי־לֹ֛א בְּחֶ֥רֶב וּבַחֲנִ֖ית יְהֹושִׁ֣יעַ יְהוָ֑ה כִּ֤י לַֽיהוָה֙ הַמִּלְחָמָ֔ה וְנָתַ֥ן אֶתְכֶ֖ם בְּיָדֵֽנוּ׃ ,וְיֵֽדְעוּ֙ כָּל־הַקָּהָ֣ל הַזֶּ֔ה ,כָּל־הַקָּהָ֣ל הַזֶּ֔ה ,Subj
