,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
20590,479993,Jeremiah 52:31,wayehi_x,וַיְהִי֩ בִשְׁלֹשִׁ֨ים וָשֶׁ֜בַע שָׁנָ֗ה לְגָלוּת֙ יְהֹויָכִ֣ן מֶֽלֶךְ־יְהוּדָ֔ה בִּשְׁנֵי֤ם עָשָׂר֙ חֹ֔דֶשׁ בְּעֶשְׂרִ֥ים וַחֲמִשָּׁ֖ה לַחֹ֑דֶשׁ נָשָׂ֡א אֱוִ֣יל מְרֹדַךְ֩ מֶ֨לֶךְ בָּבֶ֜ל בִּשְׁנַ֣ת מַלְכֻתֹ֗ו אֶת־רֹאשׁ֙ יְהֹויָכִ֣ין מֶֽלֶךְ־יְהוּדָ֔ה וַיֹּצֵ֥א אֹותֹ֖ו מִבֵּ֥ית הַכְּלֽוּא׃,וַיְהִי֩ בִשְׁלֹשִׁ֨ים וָשֶׁ֜בַע שָׁנָ֗ה לְגָלוּת֙ יְהֹויָכִ֣ן מֶֽלֶךְ־יְהוּדָ֔ה בִּשְׁנֵי֤ם עָשָׂר֙ חֹ֔דֶשׁ בְּעֶשְׂרִ֥ים וַחֲמִשָּׁ֖ה לַחֹ֑דֶשׁ ,בִשְׁלֹשִׁ֨ים וָשֶׁ֜בַע שָׁנָ֗ה לְגָלוּת֙ יְהֹויָכִ֣ן מֶֽלֶךְ־יְהוּדָ֔ה בִּשְׁנֵי֤ם עָשָׂר֙ חֹ֔דֶשׁ בְּעֶשְׂרִ֥ים וַחֲמִשָּׁ֖ה לַחֹ֑דֶשׁ ,Time
20695,430844,Genesis 30:41,wehaya_x,וְהָיָ֗ה בְּכָל־יַחֵם֮ הַצֹּ֣אן הַמְקֻשָּׁרֹות֒ וְשָׂ֨ם יַעֲקֹ֧ב אֶת־הַמַּקְלֹ֛ות לְעֵינֵ֥י הַצֹּ֖אן בָּרֳהָטִ֑ים לְיַחְמֵ֖נָּה בַּמַּקְלֹֽות׃ ,וְהָיָ֗ה בְּכָל־,בְּכָל־,Time
20699,433171,Genesis 47:24,wehaya_x,וְהָיָה֙ בַּתְּבוּאֹ֔ת וּנְתַתֶּ֥ם חֲמִישִׁ֖ית לְפַרְעֹ֑ה וְאַרְבַּ֣ע הַיָּדֹ֡ת יִהְיֶ֣ה לָכֶם֩ לְזֶ֨רַע הַשָּׂדֶ֧ה וּֽלְאָכְלְכֶ֛ם וְלַאֲשֶׁ֥ר בְּבָתֵּיכֶ֖ם וְלֶאֱכֹ֥ל לְטַפְּכֶֽם׃ ,וְהָיָה֙ בַּתְּבוּאֹ֔ת ,בַּתְּבוּאֹ֔ת ,Time
20750,469173,Isaiah 14:3,wehaya_x,וְהָיָ֗ה בְּיֹ֨ום הָנִ֤יחַ יְהוָה֙ לְךָ֔ מֵֽעָצְבְּךָ֖ וּמֵרָגְזֶ֑ךָ וּמִן־הָעֲבֹדָ֥ה הַקָּשָׁ֖ה אֲשֶׁ֥ר עֻבַּד־בָּֽךְ׃ ,וְהָיָ֗ה בְּיֹ֨ום ,בְּיֹ֨ום ,Time
20791,487809,Micah 4:1,wehaya_x,וְהָיָ֣ה׀ בְּאַחֲרִ֣ית הַיָּמִ֗ים יִ֠הְיֶה הַ֣ר בֵּית־יְהוָ֤ה נָכֹון֙ בְּרֹ֣אשׁ הֶהָרִ֔ים וְנִשָּׂ֥א ה֖וּא מִגְּבָעֹ֑ות וְנָהֲר֥וּ עָלָ֖יו עַמִּֽים׃ ,וְהָיָ֣ה׀ בְּאַחֲרִ֣ית הַיָּמִ֗ים ,בְּאַחֲרִ֣ית הַיָּמִ֗ים ,Time
0,427553,Genesis 1:1,x_clause,בְּרֵאשִׁ֖ית בָּרָ֣א אֱלֹהִ֑ים אֵ֥ת הַשָּׁמַ֖יִם וְאֵ֥ת הָאָֽרֶץ׃ ,בְּרֵאשִׁ֖ית בָּרָ֣א אֱלֹהִ֑ים אֵ֥ת הַשָּׁמַ֖יִם וְאֵ֥ת הָאָֽרֶץ׃ ,בְּרֵאשִׁ֖ית ,Time
59,428653,Genesis 14:5,x_clause,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה בָּ֣א כְדָרְלָעֹ֗מֶר וְהַמְּלָכִים֙ אֲשֶׁ֣ר אִתֹּ֔ו וַיַּכּ֤וּ אֶת־רְפָאִים֙ בְּעַשְׁתְּרֹ֣ת קַרְנַ֔יִם וְאֶת־הַזּוּזִ֖ים בְּהָ֑ם וְאֵת֙ הָֽאֵימִ֔ים בְּשָׁוֵ֖ה קִרְיָתָֽיִם׃ ,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה בָּ֣א כְדָרְלָעֹ֗מֶר וְהַמְּלָכִים֙ ,בְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה ,Time
75,428943,Genesis 17:26,x_clause,בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה נִמֹּ֖ול אַבְרָהָ֑ם וְיִשְׁמָעֵ֖אל בְּנֹֽו׃ ,בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה נִמֹּ֖ול אַבְרָהָ֑ם וְיִשְׁמָעֵ֖אל בְּנֹֽו׃ ,בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה ,Time
133,432107,Genesis 40:13,x_clause,בְּעֹ֣וד׀ שְׁלֹ֣שֶׁת יָמִ֗ים יִשָּׂ֤א פַרְעֹה֙ אֶת־רֹאשֶׁ֔ךָ וַהֲשִֽׁיבְךָ֖ עַל־כַּנֶּ֑ךָ וְנָתַתָּ֤ כֹוס־פַּרְעֹה֙ בְּיָדֹ֔ו כַּמִּשְׁפָּט֙ הָֽרִאשֹׁ֔ון אֲשֶׁ֥ר הָיִ֖יתָ מַשְׁקֵֽהוּ׃ ,בְּעֹ֣וד׀ שְׁלֹ֣שֶׁת יָמִ֗ים יִשָּׂ֤א פַרְעֹה֙ אֶת־רֹאשֶׁ֔ךָ ,בְּעֹ֣וד׀ שְׁלֹ֣שֶׁת יָמִ֗ים ,Time
210,434796,Exodus 12:17,x_clause,וּשְׁמַרְתֶּם֮ אֶת־הַמַּצֹּות֒ כִּ֗י בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה הֹוצֵ֥אתִי אֶת־צִבְאֹותֵיכֶ֖ם מֵאֶ֣רֶץ מִצְרָ֑יִם וּשְׁמַרְתֶּ֞ם אֶת־הַיֹּ֥ום הַזֶּ֛ה לְדֹרֹתֵיכֶ֖ם חֻקַּ֥ת עֹולָֽם׃ ,כִּ֗י בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה הֹוצֵ֥אתִי אֶת־צִבְאֹותֵיכֶ֖ם מֵאֶ֣רֶץ מִצְרָ֑יִם ,בְּעֶ֨צֶם֙ הַיֹּ֣ום הַזֶּ֔ה ,Time
240,435296,Exodus 16:12,x_clause,שָׁמַ֗עְתִּי אֶת־תְּלוּנֹּת֮ בְּנֵ֣י יִשְׂרָאֵל֒ דַּבֵּ֨ר אֲלֵהֶ֜ם לֵאמֹ֗ר בֵּ֤ין הָֽעַרְבַּ֨יִם֙ תֹּאכְל֣וּ בָשָׂ֔ר וּבַבֹּ֖קֶר תִּשְׂבְּעוּ־לָ֑חֶם וִֽידַעְתֶּ֕ם כִּ֛י אֲנִ֥י יְהוָ֖ה אֱלֹהֵיכֶֽם׃ ,וּבַבֹּ֖קֶר תִּשְׂבְּעוּ־לָ֑חֶם ,בַבֹּ֖קֶר ,Time
370,437250,Exodus 34:18,x_clause,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ ,כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ ,בְּחֹ֣דֶשׁ הָֽאָבִ֔יב ,Time
705,441838,Numbers 9:3,x_clause,בְּאַרְבָּעָ֣ה עָשָֽׂר־יֹ֠ום בַּחֹ֨דֶשׁ הַזֶּ֜ה בֵּ֧ין הָֽעֲרְבַּ֛יִם תַּעֲשׂ֥וּ אֹתֹ֖ו בְּמֹועֲדֹ֑ו כְּכָל־חֻקֹּתָ֥יו וּכְכָל־מִשְׁפָּטָ֖יו תַּעֲשׂ֥וּ אֹתֹֽו׃ ,בְּאַרְבָּעָ֣ה עָשָֽׂר־יֹ֠ום בַּחֹ֨דֶשׁ הַזֶּ֜ה בֵּ֧ין הָֽעֲרְבַּ֛יִם תַּעֲשׂ֥וּ אֹתֹ֖ו בְּמֹועֲדֹ֑ו ,בְּאַרְבָּעָ֣ה עָשָֽׂר־יֹ֠ום בַּחֹ֨דֶשׁ הַזֶּ֜ה ,Time
993,448012,Deuteronomy 28:67,x_clause,בַּבֹּ֤קֶר תֹּאמַר֙ מִֽי־יִתֵּ֣ן עֶ֔רֶב וּבָעֶ֥רֶב תֹּאמַ֖ר מִֽי־יִתֵּ֣ן בֹּ֑קֶר מִפַּ֤חַד לְבָֽבְךָ֙ אֲשֶׁ֣ר תִּפְחָ֔ד וּמִמַּרְאֵ֥ה עֵינֶ֖יךָ אֲשֶׁ֥ר תִּרְאֶֽה׃ ,בַּבֹּ֤קֶר תֹּאמַר֙ ,בַּבֹּ֤קֶר ,Time
1187,454215,1_Samuel 2:34,x_clause,וְזֶה־לְּךָ֣ הָאֹ֗ות אֲשֶׁ֤ר יָבֹא֙ אֶל־שְׁנֵ֣י בָנֶ֔יךָ אֶל־חָפְנִ֖י וּפִֽינְחָ֑ס בְּיֹ֥ום אֶחָ֖ד יָמ֥וּתוּ שְׁנֵיהֶֽם׃ ,בְּיֹ֥ום אֶחָ֖ד יָמ֥וּתוּ שְׁנֵיהֶֽם׃ ,בְּיֹ֥ום אֶחָ֖ד ,Time
1459,463347,1_Kings 15:1,x_clause,וּבִשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לַמֶּ֖לֶךְ יָרָבְעָ֣ם בֶּן־נְבָ֑ט מָלַ֥ךְ אֲבִיָּ֖ם עַל־יְהוּדָֽה׃ ,וּבִשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לַמֶּ֖לֶךְ יָרָבְעָ֣ם בֶּן־נְבָ֑ט מָלַ֥ךְ אֲבִיָּ֖ם עַל־יְהוּדָֽה׃ ,בִשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לַמֶּ֖לֶךְ יָרָבְעָ֣ם בֶּן־נְבָ֑ט ,Time
1466,463579,1_Kings 16:34,x_clause,בְּיָמָ֞יו בָּנָ֥ה חִיאֵ֛ל בֵּ֥ית הָאֱלִ֖י אֶת־יְרִיחֹ֑ה בַּאֲבִירָ֨ם בְּכֹרֹ֜ו יִסְּדָ֗הּ וּבִשְׂג֤וּב צְעִירֹו֙ הִצִּ֣יב דְּלָתֶ֔יהָ כִּדְבַ֣ר יְהוָ֔ה אֲשֶׁ֣ר דִּבֶּ֔ר בְּיַ֖ד יְהֹושֻׁ֥עַ בִּן־נֽוּן׃ ס ,בְּיָמָ֞יו בָּנָ֥ה חִיאֵ֛ל בֵּ֥ית הָאֱלִ֖י אֶת־יְרִיחֹ֑ה ,בְּיָמָ֞יו ,Time
1538,466021,2_Kings 8:25,x_clause,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲחַזְיָ֥הוּ בֶן־יְהֹורָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲחַזְיָ֥הוּ בֶן־יְהֹורָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,Time
1554,466717,2_Kings 14:1,x_clause,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲמַצְיָ֥הוּ בֶן־יֹואָ֖שׁ מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲמַצְיָ֥הוּ בֶן־יֹואָ֖שׁ מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל ,Time
1560,466896,2_Kings 15:23,x_clause,בִּשְׁנַת֙ חֲמִשִּׁ֣ים שָׁנָ֔ה לַעֲזַרְיָ֖ה מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ פְּקַֽחְיָ֨ה בֶן־מְנַחֵ֧ם עַל־יִשְׂרָאֵ֛ל בְּשֹׁמְרֹ֖ון שְׁנָתָֽיִם׃ ,בִּשְׁנַת֙ חֲמִשִּׁ֣ים שָׁנָ֔ה לַעֲזַרְיָ֖ה מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ פְּקַֽחְיָ֨ה בֶן־מְנַחֵ֧ם עַל־יִשְׂרָאֵ֛ל בְּשֹׁמְרֹ֖ון שְׁנָתָֽיִם׃ ,בִּשְׁנַת֙ חֲמִשִּׁ֣ים שָׁנָ֔ה לַעֲזַרְיָ֖ה מֶ֣לֶךְ יְהוּדָ֑ה ,Time
1561,466914,2_Kings 15:29,x_clause,בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל בָּא֮ תִּגְלַ֣ת פִּלְאֶסֶר֮ מֶ֣לֶךְ אַשּׁוּר֒ וַיִּקַּ֣ח אֶת־עִיֹּ֡ון וְאֶת־אָבֵ֣ל בֵּֽית־מַעֲכָ֡ה וְאֶת־יָ֠נֹוחַ וְאֶת־קֶ֨דֶשׁ וְאֶת־חָצֹ֤ור וְאֶת־הַגִּלְעָד֙ וְאֶת־הַגָּלִ֔ילָה כֹּ֖ל אֶ֣רֶץ נַפְתָּלִ֑י וַיַּגְלֵ֖ם אַשּֽׁוּרָה׃ ,בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל בָּא֮ תִּגְלַ֣ת פִּלְאֶסֶר֮ מֶ֣לֶךְ אַשּׁוּר֒ ,בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל ,Time
1565,466945,2_Kings 16:1,x_clause,בִּשְׁנַת֙ שְׁבַֽע־עֶשְׂרֵ֣ה שָׁנָ֔ה לְפֶ֖קַח בֶּן־רְמַלְיָ֑הוּ מָלַ֛ךְ אָחָ֥ז בֶּן־יֹותָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַת֙ שְׁבַֽע־עֶשְׂרֵ֣ה שָׁנָ֔ה לְפֶ֖קַח בֶּן־רְמַלְיָ֑הוּ מָלַ֛ךְ אָחָ֥ז בֶּן־יֹותָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ ,בִּשְׁנַת֙ שְׁבַֽע־עֶשְׂרֵ֣ה שָׁנָ֔ה לְפֶ֖קַח בֶּן־רְמַלְיָ֑הוּ ,Time
1570,467021,2_Kings 17:1,x_clause,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לְאָחָ֖ז מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ הֹושֵׁ֨עַ בֶּן־אֵלָ֧ה בְשֹׁמְרֹ֛ון עַל־יִשְׂרָאֵ֖ל תֵּ֥שַׁע שָׁנִֽים׃ ,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לְאָחָ֖ז מֶ֣לֶךְ יְהוּדָ֑ה מָ֠לַךְ הֹושֵׁ֨עַ בֶּן־אֵלָ֧ה בְשֹׁמְרֹ֛ון עַל־יִשְׂרָאֵ֖ל תֵּ֥שַׁע שָׁנִֽים׃ ,בִּשְׁנַת֙ שְׁתֵּ֣ים עֶשְׂרֵ֔ה לְאָחָ֖ז מֶ֣לֶךְ יְהוּדָ֑ה ,Time
1571,467037,2_Kings 17:6,x_clause,בִּשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְהֹושֵׁ֗עַ לָכַ֤ד מֶֽלֶךְ־אַשּׁוּר֙ אֶת־שֹׁ֣מְרֹ֔ון וַיֶּ֥גֶל אֶת־יִשְׂרָאֵ֖ל אַשּׁ֑וּרָה וַיֹּ֨שֶׁב אֹתָ֜ם בַּחְלַ֧ח וּבְחָבֹ֛ור נְהַ֥ר גֹּוזָ֖ן וְעָרֵ֥י מָדָֽי׃ פ ,בִּשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְהֹושֵׁ֗עַ לָכַ֤ד מֶֽלֶךְ־אַשּׁוּר֙ אֶת־שֹׁ֣מְרֹ֔ון ,בִּשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְהֹושֵׁ֗עַ ,Time
1700,469264,Isaiah 14:28,x_clause,בִּשְׁנַת־מֹ֖ות הַמֶּ֣לֶךְ אָחָ֑ז הָיָ֖ה הַמַּשָּׂ֥א הַזֶּֽה׃ ,בִּשְׁנַת־מֹ֖ות הַמֶּ֣לֶךְ אָחָ֑ז הָיָ֖ה הַמַּשָּׂ֥א הַזֶּֽה׃ ,בִּשְׁנַת־מֹ֖ות הַמֶּ֣לֶךְ אָחָ֑ז ,Time
1703,469287,Isaiah 15:1,x_clause,מַשָּׂ֖א מֹואָ֑ב כִּ֠י בְּלֵ֞יל שֻׁדַּ֨ד עָ֤ר מֹואָב֙ נִדְמָ֔ה כִּ֗י בְּלֵ֛יל שֻׁדַּ֥ד קִיר־מֹואָ֖ב נִדְמָֽה׃ ,כִּ֠י בְּלֵ֞יל שֻׁדַּ֨ד ,בְּלֵ֞יל ,Time
1722,469417,Isaiah 17:11,x_clause,בְּיֹ֤ום נִטְעֵךְ֙ תְּשַׂגְשֵׂ֔גִי וּבַבֹּ֖קֶר זַרְעֵ֣ךְ תַּפְרִ֑יחִי נֵ֥ד קָצִ֛יר בְּיֹ֥ום נַחֲלָ֖ה וּכְאֵ֥ב אָנֽוּשׁ׃ ס ,בְּיֹ֤ום נִטְעֵךְ֙ תְּשַׂגְשֵׂ֔גִי ,בְּיֹ֤ום נִטְעֵךְ֙ ,Time
1786,470182,Isaiah 28:19,x_clause,מִדֵּ֤י עָבְרֹו֙ יִקַּ֣ח אֶתְכֶ֔ם כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה וְהָיָ֥ה רַק־זְוָעָ֖ה הָבִ֥ין שְׁמוּעָֽה׃ ,כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה ,בַבֹּ֧קֶר בַּבֹּ֛קֶר ,Time
1860,471114,Isaiah 38:10,x_clause,אֲנִ֣י אָמַ֗רְתִּי בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול פֻּקַּ֖דְתִּי יֶ֥תֶר שְׁנֹותָֽי׃ ,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,בִּדְמִ֥י יָמַ֛י ,Time
1953,472345,Isaiah 49:8,x_clause,כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה בְּעֵ֤ת רָצֹון֙ עֲנִיתִ֔יךָ וּבְיֹ֥ום יְשׁוּעָ֖ה עֲזַרְתִּ֑יךָ וְאֶצָּרְךָ֗ וְאֶתֶּנְךָ֙ לִבְרִ֣ית עָ֔ם לְהָקִ֣ים אֶ֔רֶץ לְהַנְחִ֖יל נְחָלֹ֥ות שֹׁמֵמֹֽות׃ ,וּבְיֹ֥ום יְשׁוּעָ֖ה עֲזַרְתִּ֑יךָ ,בְיֹ֥ום יְשׁוּעָ֖ה ,Time
2019,473081,Isaiah 58:3,x_clause,לָ֤מָּה צַּ֨מְנוּ֙ וְלֹ֣א רָאִ֔יתָ עִנִּ֥ינוּ נַפְשֵׁ֖נוּ וְלֹ֣א תֵדָ֑ע הֵ֣ן בְּיֹ֤ום צֹֽמְכֶם֙ תִּמְצְאוּ־חֵ֔פֶץ וְכָל־עַצְּבֵיכֶ֖ם תִּנְגֹּֽשׂוּ׃ ,הֵ֣ן בְּיֹ֤ום צֹֽמְכֶם֙ תִּמְצְאוּ־חֵ֔פֶץ ,בְּיֹ֤ום צֹֽמְכֶם֙ ,Time
2103,474025,Jeremiah 2:24,x_clause,פֶּ֣רֶה׀ לִמֻּ֣ד מִדְבָּ֗ר בְּאַוַּ֤ת נַפְשָׁהּ֙ שָׁאֲפָ֣ה ר֔וּחַ תַּאֲנָתָ֖הּ מִ֣י יְשִׁיבֶ֑נָּה כָּל־מְבַקְשֶׁ֨יהָ֙ לֹ֣א יִיעָ֔פוּ בְּחָדְשָׁ֖הּ יִמְצָאֽוּנְהָ׃ ,בְּחָדְשָׁ֖הּ יִמְצָאֽוּנְהָ׃ ,בְּחָדְשָׁ֖הּ ,Time
2211,475824,Jeremiah 17:11,x_clause,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ ,בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ ,בַּחֲצִ֤י יָמָיו֙ ,Time
2212,475825,Jeremiah 17:11,x_clause,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ ,וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ ,בְאַחֲרִיתֹ֖ו ,Time
2232,476391,Jeremiah 23:6,x_clause,בְּיָמָיו֙ תִּוָּשַׁ֣ע יְהוּדָ֔ה וְיִשְׂרָאֵ֖ל יִשְׁכֹּ֣ן לָבֶ֑טַח וְזֶה־שְּׁמֹ֥ו אֲֽשֶׁר־יִקְרְאֹ֖ו יְהוָ֥ה׀ צִדְקֵֽנוּ׃ ס ,בְּיָמָיו֙ תִּוָּשַׁ֣ע יְהוּדָ֔ה ,בְּיָמָיו֙ ,Time
2247,476745,Jeremiah 26:1,x_clause,בְּרֵאשִׁ֗ית מַמְלְכ֛וּת יְהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה הָיָה֙ הַדָּבָ֣ר הַזֶּ֔ה מֵאֵ֥ת יְהוָ֖ה לֵאמֹֽר׃ ,בְּרֵאשִׁ֗ית מַמְלְכ֛וּת יְהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה הָיָה֙ הַדָּבָ֣ר הַזֶּ֔ה מֵאֵ֥ת יְהוָ֖ה ,בְּרֵאשִׁ֗ית מַמְלְכ֛וּת יְהֹויָקִ֥ים בֶּן־יֹאשִׁיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה ,Time
2265,477260,Jeremiah 30:24,x_clause,לֹ֣א יָשׁ֗וּב חֲרֹון֙ אַף־יְהוָ֔ה עַד־עֲשֹׂתֹ֥ו וְעַד־הֲקִימֹ֖ו מְזִמֹּ֣ות לִבֹּ֑ו בְּאַחֲרִ֥ית הַיָּמִ֖ים תִּתְבֹּ֥ונְנוּ בָֽהּ׃ ,בְּאַחֲרִ֥ית הַיָּמִ֖ים תִּתְבֹּ֥ונְנוּ בָֽהּ׃ ,בְּאַחֲרִ֥ית הַיָּמִ֖ים ,Time
2362,479708,Jeremiah 51:18,x_clause,הֶ֣בֶל הֵ֔מָּה מַעֲשֵׂ֖ה תַּעְתֻּעִ֑ים בְּעֵ֥ת פְּקֻדָּתָ֖ם יֹאבֵֽדוּ׃ ,בְּעֵ֥ת פְּקֻדָּתָ֖ם יֹאבֵֽדוּ׃ ,בְּעֵ֥ת פְּקֻדָּתָ֖ם ,Time
2565,482542,Ezekiel 23:3,x_clause,וַתִּזְנֶ֣ינָה בְמִצְרַ֔יִם בִּנְעוּרֵיהֶ֖ן זָנ֑וּ שָׁ֚מָּה מֹעֲכ֣וּ שְׁדֵיהֶ֔ן וְשָׁ֣ם עִשּׂ֔וּ דַּדֵּ֖י בְּתוּלֵיהֶֽן׃ ,בִּנְעוּרֵיהֶ֖ן זָנ֑וּ ,בִּנְעוּרֵיהֶ֖ן ,Time
2972,488633,Zephaniah 2:4,x_clause,כִּ֤י עַזָּה֙ עֲזוּבָ֣ה תִֽהְיֶ֔ה וְאַשְׁקְלֹ֖ון לִשְׁמָמָ֑ה אַשְׁדֹּ֗וד בַּֽצָּהֳרַ֨יִם֙ יְגָ֣רְשׁ֔וּהָ וְעֶקְרֹ֖ון תֵּעָקֵֽר׃ ס ,אַשְׁדֹּ֗וד בַּֽצָּהֳרַ֨יִם֙ יְגָ֣רְשׁ֔וּהָ ,בַּֽצָּהֳרַ֨יִם֙ ,Time
