node,verse,book,booksuper,canon_part,period,times_etcbc,times_utf8,times_utf8d,times_POS,TA Heads,head_utf8,funct_type,function,quality,name,text,n_times,lex_token,is_advb,tense,firstw,genre,domain,gendom,clause,sentence,cl_rela,cl_type,cl_kind,verb,verb_etcbc,verb_utf8,verb_text,verbform,verb_stem,cl_args,has_objc,has_cmpl,has_subj,has_oc,Time Position,cl_type2,cl_nsuccs,cl_clust50,cl_clust10,verbtense,vt_order,PP,unmodified,modtag,modtag2,front,ph_type,has_time,notes,main_genre,APPO,DEF,ORDN,ØPP,GP,QUANT,PL,NUM,PARA,DEMON,demon_type,ADJV,TIMEAPPO,SPEC,SFX3,SFX,DU,SFX1,SFX2,ADVB,CARDC
438897,Leviticus 11:40,Leviticus,Leviticus,Law,SBH,<RB/,ערב,ברע,NOUN,	exthebrew{ערב},ערב,main,anterior_dur,duration,anterior_dur,עַד־הָעָ֑רֶב ,1,עד.ה.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְטָמֵ֣א עַד־הָעָ֑רֶב ,וְטָמֵ֣א עַד־הָעָ֑רֶב ,Main,WQt0,VC,58539.0,VM>[,טמא,טמא,wqtl,qal,W-V-T,0,0,0,0,final,WQt0,0,227,1136,MOD shall,VT,1.0,0,DEF,DEF,עד,PP,1,,instruction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438900,Leviticus 11:40,Leviticus,Leviticus,Law,SBH,<RB/,ערב,ברע,NOUN,	exthebrew{ערב},ערב,main,anterior_dur,duration,anterior_dur,עַד־הָעָֽרֶב׃ ,1,עד.ה.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְטָמֵ֥א עַד־הָעָֽרֶב׃ ,וְטָמֵ֥א עַד־הָעָֽרֶב׃ ,Main,WQt0,VC,58551.0,VM>[,טמא,טמא,wqtl,qal,W-V-T,0,0,0,0,final,WQt0,0,227,1136,MOD shall,VT,1.0,0,DEF,DEF,עד,PP,1,,instruction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438941,Leviticus 12:2,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁבְעַ֣ת יָמִ֔ים ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְטָֽמְאָה֙ שִׁבְעַ֣ת יָמִ֔ים ,וְטָֽמְאָה֙ שִׁבְעַ֣ת יָמִ֔ים ,Main,WQt0,VC,58726.0,VM>[,טמא,טמאה,wqtl,qal,W-V-T,0,0,0,0,final,WQt0,5,228,1140,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438943,Leviticus 12:3,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַיֹּ֖ום שְּׁמִינִ֑י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וּבַיֹּ֖ום הַשְּׁמִינִ֑י יִמֹּ֖ול בְּשַׂ֥ר עָרְלָתֹֽו׃ ,וּבַיֹּ֖ום הַשְּׁמִינִ֑י יִמֹּ֖ול בְּשַׂ֥ר עָרְלָתֹֽו׃ ,Main,WxYX,VC,58740.0,MWL[,מול,ימול,yqtl,nif,W-T-V-S,0,0,0,0,preposed,WxYX,0,228,1140,MOD shall,TV,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438944,Leviticus 12:4,Leviticus,Leviticus,Law,SBH,JWM/|JWM/,יום|יום,םוי|םוי,NOUN|NOUN,	exthebrew{יום}|	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שְׁלֹשִׁ֥ים יֹום֙ שְׁלֹ֣שֶׁת יָמִ֔ים ,2,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וּשְׁלֹשִׁ֥ים יֹום֙ וּשְׁלֹ֣שֶׁת יָמִ֔ים תֵּשֵׁ֖ב בִּדְמֵ֣י טָהֳרָ֑ה ,וּשְׁלֹשִׁ֥ים יֹום֙ וּשְׁלֹ֣שֶׁת יָמִ֔ים תֵּשֵׁ֖ב בִּדְמֵ֣י טָהֳרָ֑ה ,Main,WxY0,VC,58749.0,JCB[,ישׁב,תשׁב,yqtl,qal,W-T-V-C,0,1,1,1,preposed,WxY0,2,228,1140,MOD shall,TV,0.0,0,NUM,NUM,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438949,Leviticus 12:5,Leviticus,Leviticus,Law,SBH,CBW</,שׁבוע,עובש,NOUN,	exthebrew{שבוע},שׁבוע,main,atelic_ext,duration,atelic_ext,שְׁבֻעַ֖יִם ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְטָמְאָ֥ה שְׁבֻעַ֖יִם כְּנִדָּתָ֑הּ ,וְטָמְאָ֥ה שְׁבֻעַ֖יִם כְּנִדָּתָ֑הּ ,Main,WQt0,VC,58773.0,VM>[,טמא,טמאה,wqtl,qal,W-V-T-A,0,0,0,0,final,WQt0,1,228,1141,MOD shall,VT,0.0,0,,,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438950,Leviticus 12:5,Leviticus,Leviticus,Law,SBH,JWM/|JWM/,יום|יום,םוי|םוי,NOUN|NOUN,	exthebrew{יום}|	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁשִּׁ֥ים יֹום֙ שֵׁ֣שֶׁת יָמִ֔ים ,2,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְשִׁשִּׁ֥ים יֹום֙ וְשֵׁ֣שֶׁת יָמִ֔ים תֵּשֵׁ֖ב עַל־דְּמֵ֥י טָהֳרָֽה׃ ,וְשִׁשִּׁ֥ים יֹום֙ וְשֵׁ֣שֶׁת יָמִ֔ים תֵּשֵׁ֖ב עַל־דְּמֵ֥י טָהֳרָֽה׃ ,Main,WxY0,VC,58783.0,JCB[,ישׁב,תשׁב,yqtl,qal,W-T-V-C,0,1,1,1,preposed,WxY0,0,228,1141,MOD shall,TV,0.0,0,NUM,NUM,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438979,Leviticus 13:4,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּ֧יר הַכֹּהֵ֛ן אֶת־הַנֶּ֖גַע שִׁבְעַ֥ת יָמִֽים׃ ,וְהִסְגִּ֧יר הַכֹּהֵ֛ן אֶת־הַנֶּ֖גַע שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQtX,VC,58969.0,SGR[,סגר,הסגיר,wqtl,hif,W-V-S-O-T,1,0,0,1,final,WQtX,18,229,1144,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438980,Leviticus 13:5,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִי֒ ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָ֣הוּ הַכֹּהֵן֮ בַּיֹּ֣ום הַשְּׁבִיעִי֒ ,וְרָאָ֣הוּ הַכֹּהֵן֮ בַּיֹּ֣ום הַשְּׁבִיעִי֒ ,Main,WQtX,VC,58978.0,R>H[,ראה,ראהו,wqtl,qal,W-V-O-S-T,1,0,0,1,final,WQtX,17,229,1144,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438983,Leviticus 13:5,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִ֖ים ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּירֹ֧ו הַכֹּהֵ֛ן שִׁבְעַ֥ת יָמִ֖ים שֵׁנִֽית׃ ,וְהִסְגִּירֹ֧ו הַכֹּהֵ֛ן שִׁבְעַ֥ת יָמִ֖ים שֵׁנִֽית׃ ,Main,WQtX,VC,59001.0,SGR[,סגר,הסגירו,wqtl,hif,W-V-O-S-T-M,1,0,0,1,final,WQtX,8,229,1144,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438984,Leviticus 13:6,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִי֮ ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָה֩ הַכֹּהֵ֨ן אֹתֹ֜ו בַּיֹּ֣ום הַשְּׁבִיעִי֮ שֵׁנִית֒ ,וְרָאָה֩ הַכֹּהֵ֨ן אֹתֹ֜ו בַּיֹּ֣ום הַשְּׁבִיעִי֮ שֵׁנִית֒ ,Main,WQtX,VC,59008.0,R>H[,ראה,ראה,wqtl,qal,W-V-S-O-T-M,1,0,0,1,final,WQtX,7,229,1144,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439051,Leviticus 13:21,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּירֹ֥ו הַכֹּהֵ֖ן שִׁבְעַ֥ת יָמִֽים׃ ,וְהִסְגִּירֹ֥ו הַכֹּהֵ֖ן שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQtX,VC,59319.0,SGR[,סגר,הסגירו,wqtl,hif,W-V-O-S-T,1,0,0,1,final,WQtX,2,230,1151,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439075,Leviticus 13:26,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּירֹ֥ו הַכֹּהֵ֖ן שִׁבְעַ֥ת יָמִֽים׃ ,וְהִסְגִּירֹ֥ו הַכֹּהֵ֖ן שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQtX,VC,59428.0,SGR[,סגר,הסגירו,wqtl,hif,W-V-O-S-T,1,0,0,1,final,WQtX,7,231,1153,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439076,Leviticus 13:27,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִ֑י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָ֥הוּ הַכֹּהֵ֖ן בַּיֹּ֣ום הַשְּׁבִיעִ֑י ,וְרָאָ֥הוּ הַכֹּהֵ֖ן בַּיֹּ֣ום הַשְּׁבִיעִ֑י ,Main,WQtX,VC,59434.0,R>H[,ראה,ראהו,wqtl,qal,W-V-O-S-T,1,0,0,1,final,WQtX,6,231,1154,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439099,Leviticus 13:31,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּ֧יר הַכֹּהֵ֛ן אֶת־נֶ֥גַע הַנֶּ֖תֶק שִׁבְעַ֥ת יָמִֽים׃ ,וְהִסְגִּ֧יר הַכֹּהֵ֛ן אֶת־נֶ֥גַע הַנֶּ֖תֶק שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQtX,VC,59552.0,SGR[,סגר,הסגיר,wqtl,hif,W-V-S-O-T,1,0,0,1,final,WQtX,25,231,1156,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439100,Leviticus 13:32,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִי֒ ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָ֨ה הַכֹּהֵ֣ן אֶת־הַנֶּגַע֮ בַּיֹּ֣ום הַשְּׁבִיעִי֒ ,וְרָאָ֨ה הַכֹּהֵ֣ן אֶת־הַנֶּגַע֮ בַּיֹּ֣ום הַשְּׁבִיעִי֒ ,Main,WQtX,VC,59562.0,R>H[,ראה,ראה,wqtl,qal,W-V-S-O-T,1,0,0,1,final,WQtX,24,231,1156,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439107,Leviticus 13:33,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִ֖ים ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּ֨יר הַכֹּהֵ֧ן אֶת־הַנֶּ֛תֶק שִׁבְעַ֥ת יָמִ֖ים שֵׁנִֽית׃ ,וְהִסְגִּ֨יר הַכֹּהֵ֧ן אֶת־הַנֶּ֛תֶק שִׁבְעַ֥ת יָמִ֖ים שֵׁנִֽית׃ ,Main,WQtX,VC,59603.0,SGR[,סגר,הסגיר,wqtl,hif,W-V-S-O-T-M,1,0,0,1,final,WQtX,17,231,1157,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439108,Leviticus 13:34,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִ֗י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָה֩ הַכֹּהֵ֨ן אֶת־הַנֶּ֜תֶק בַּיֹּ֣ום הַשְּׁבִיעִ֗י ,וְרָאָה֩ הַכֹּהֵ֨ן אֶת־הַנֶּ֜תֶק בַּיֹּ֣ום הַשְּׁבִיעִ֗י ,Main,WQtX,VC,59613.0,R>H[,ראה,ראה,wqtl,qal,W-V-S-O-T,1,0,0,1,final,WQtX,16,231,1157,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439116,Leviticus 13:35,Leviticus,Leviticus,Law,SBH,VHRH/,טהרה,הרהט,NOUN,	exthebrew{טהרה},טהרה,main,posterior,sequence,posterior,אַחֲרֵ֖י טָהֳרָתֹֽו׃ ,1,אחר.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְאִם־פָּשֹׂ֥ה יִפְשֶׂ֛ה הַנֶּ֖תֶק בָּעֹ֑ור אַחֲרֵ֖י טָהֳרָתֹֽו׃ ,וְאִם־פָּשֹׂ֥ה יִפְשֶׂ֛ה הַנֶּ֖תֶק בָּעֹ֑ור אַחֲרֵ֖י טָהֳרָתֹֽו׃ ,SubAdv,WxYX,VC,59653.0,PFH[,פשׂה,יפשׂה,yqtl,qal,W-C-M-V-S-C-T,0,1,1,1,final,WxYX,9,232,1158,PRES,VT,1.0,0,SFX,SFX,אחר,PP,1,,instruction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
439171,Leviticus 13:50,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּ֥יר אֶת־הַנֶּ֖גַע שִׁבְעַ֥ת יָמִֽים׃ ,וְהִסְגִּ֥יר אֶת־הַנֶּ֖גַע שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQt0,VC,59930.0,SGR[,סגר,הסגיר,wqtl,hif,W-V-O-T,1,0,0,1,final,WQt0,26,233,1163,PAST,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439172,Leviticus 13:51,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום שְּׁבִיעִ֗י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְרָאָ֨ה אֶת־הַנֶּ֜גַע בַּיֹּ֣ום הַשְּׁבִיעִ֗י ,וְרָאָ֨ה אֶת־הַנֶּ֜גַע בַּיֹּ֣ום הַשְּׁבִיעִ֗י ,Main,WQt0,VC,59937.0,R>H[,ראה,ראה,wqtl,qal,W-V-O-T,1,0,0,1,final,WQt0,25,233,1163,MOD shall,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439187,Leviticus 13:54,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,secondary,purposive_ext,,purposive_ext,שִׁבְעַת־יָמִ֖ים ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהִסְגִּירֹ֥ו שִׁבְעַת־יָמִ֖ים שֵׁנִֽית׃ ,וְהִסְגִּירֹ֥ו שִׁבְעַת־יָמִ֖ים שֵׁנִֽית׃ ,Main,WQt0,VC,60057.0,SGR[,סגר,הסגירו,wqtl,hif,W-V-O-T-M,1,0,0,1,final,WQt0,16,233,1165,MOD shall,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439215,Leviticus 14:2,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בְּיֹ֖ום טָהֳרָתֹ֑ו ,1,ב.זמן,0,,	exthebrew{זאת},instruction,Q,instruction.Q,זֹ֤את תִּֽהְיֶה֙ תֹּורַ֣ת הַמְּצֹרָ֔ע בְּיֹ֖ום טָהֳרָתֹ֑ו ,זֹ֤את תִּֽהְיֶה֙ תֹּורַ֣ת הַמְּצֹרָ֔ע בְּיֹ֖ום טָהֳרָתֹ֑ו ,Main,XYqt,VC,60217.0,HJH[,היה,תהיה,yqtl,qal,S-V-PrC-T,0,1,1,1,final,XYqt,69,233,1167,MOD shall,VT,1.0,0,C,C,ב,PP,1,,instruction,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439236,Leviticus 14:8,Leviticus,Leviticus,Law,SBH,>XR/,אחר,רחא,PREP,	exthebrew{אחר},אחר,main,posterior,sequence,posterior,אַחַ֖ר ,1,אחר,1,,	exthebrew{ו},instruction,Q,instruction.Q,וְאַחַ֖ר יָבֹ֣וא אֶל־הַֽמַּחֲנֶ֑ה ,וְאַחַ֖ר יָבֹ֣וא אֶל־הַֽמַּחֲנֶ֑ה ,Main,WxY0,VC,60374.0,BW>[,בוא,יבוא,yqtl,qal,W-T-V-C,0,1,1,1,preposed,WxY0,50,234,1170,MOD may,TV,0.0,1,,Ø,אחר,ADVB,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439237,Leviticus 14:8,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁבְעַ֥ת יָמִֽים׃ ,1,מ׳.זמן,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְיָשַׁ֛ב מִח֥וּץ לְאָהֳלֹ֖ו שִׁבְעַ֥ת יָמִֽים׃ ,וְיָשַׁ֛ב מִח֥וּץ לְאָהֳלֹ֖ו שִׁבְעַ֥ת יָמִֽים׃ ,Main,WQt0,VC,60379.0,JCB[,ישׁב,ישׁב,wqtl,qal,W-V-C-T,0,1,1,1,final,WQt0,49,234,1170,MOD may,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439238,Leviticus 14:9,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַיֹּ֨ום שְּׁבִיעִ֜י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וְהָיָה֩ בַיֹּ֨ום הַשְּׁבִיעִ֜י ,וְהָיָה֩ בַיֹּ֨ום הַשְּׁבִיעִ֜י ,Main,WQt0,VC,60387.0,HJH[,היה,היה,wqtl,qal,W-V-T,0,0,0,0,final,WQtH,48,234,1170,,VT,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439244,Leviticus 14:10,Leviticus,Leviticus,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַיֹּ֣ום שְּׁמִינִ֗י ,1,ב.ה.זמן.ס׳,0,,	exthebrew{ו},instruction,Q,instruction.Q,וּבַיֹּ֣ום הַשְּׁמִינִ֗י יִקַּ֤ח שְׁנֵֽי־כְבָשִׂים֙ תְּמִימִ֔ים וְכַבְשָׂ֥ה אַחַ֛ת בַּת־שְׁנָתָ֖הּ תְּמִימָ֑ה וּשְׁלֹשָׁ֣ה עֶשְׂרֹנִ֗ים סֹ֤לֶת מִנְחָה֙ וְלֹ֥ג אֶחָ֖ד שָֽׁמֶן׃ ,וּבַיֹּ֣ום הַשְּׁמִינִ֗י יִקַּ֤ח שְׁנֵֽי־כְבָשִׂים֙ תְּמִימִ֔ים וְכַבְשָׂ֥ה אַחַ֛ת בַּת־שְׁנָתָ֖הּ תְּמִימָ֑ה וּשְׁלֹשָׁ֣ה עֶשְׂרֹנִ֗ים סֹ֤לֶת מִנְחָה֙ בְּלוּלָ֣ה בַשֶּׁ֔מֶן וְלֹ֥ג אֶחָ֖ד שָֽׁמֶן׃ ,Main,WxY0,VC,60430.0,LQX[,לקח,יקח,yqtl,qal,W-T-V-O,1,0,0,1,preposed,WxY0,42,234,1170,MOD shall,TV,1.0,0,ORDN,ORDN,ב,PP,1,,instruction,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439271,Leviticus 14:19,Leviticus,Leviticus,Law,SBH,>XR/,אחר,רחא,PREP,	exthebrew{אחר},אחר,main,posterior,sequence,posterior,אַחַ֖ר ,1,אחר,1,,	exthebrew{ו},instruction,Q,instruction.Q,וְאַחַ֖ר יִשְׁחַ֥ט אֶת־הָעֹלָֽה׃ ,וְאַחַ֖ר יִשְׁחַ֥ט אֶת־הָעֹלָֽה׃ ,Main,WxY0,VC,60680.0,CXV[,שׁחט,ישׁחט,yqtl,qal,W-T-V-O,1,0,0,1,preposed,WxY0,0,235,1173,MOD shall,TV,0.0,1,,Ø,אחר,ADVB,1,,instruction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
