head_lexn,head,head_pos,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1439584,יומם,advb,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1439634,עד,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438839,שׁלשׁום,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438009,ראשׁון,adjv,0.5677399374703544,0.6205583005283195,-0.09772789752335975,-0.14956264759602292,-0.05679233601361005,-0.12154228239899413,0.007166787976411273,-0.0011027609586793377,-3.8420850280619356e-17
1437581,פנה,subs,0.47297889628992706,-0.6101375864329741,-0.5465845261482484,-0.1281697290699978,0.3285411019305447,-0.21257485974824042,-0.01546991453080462,-0.004158907271377786,5.872366437408184e-17
1438361,אן,inrg,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438838,תמול,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1438780,שׁבוע,subs,0.45442144674555707,-0.18240685696973602,-0.21658074062141755,0.28455025922490385,-0.0716178939470208,-0.021315717090331268,0.03282902789377657,-0.03797578114941669,-2.45430624728049e-17
1437945,דור,subs,0.36023226477010756,-0.44510507432158747,-0.047231299024795954,-0.14025429799759034,-0.07131840166201893,-0.021020146411877084,-0.00658464432606086,-0.0021298552269770612,9.727307495134422e-17
1438020,נעורים,subs,0.4413777480409281,-0.5196088654013412,-0.20497846728283206,-0.21547863048237864,-0.22845020804861416,0.024465351675511816,-0.007667970647276447,-0.004509372453667574,1.1423481560533967e-16
1437696,חיים,subs,0.4413777480409281,-0.5196088654013412,-0.20497846728283206,-0.21547863048237864,-0.22845020804861416,0.024465351675511816,-0.007667970647276447,-0.004509372453667574,1.1423481560533967e-16
1437626,מועד,subs,0.5353021193934344,0.0857273809968311,0.1493523342319437,-0.11531073590202393,-0.0522100756150805,-0.06240811708309156,0.003197557566975099,0.0003332051276491711,5.872366437408184e-17
1437897,עוד,subs,0.439557165595592,-0.3451615065955223,0.5664041379774144,-0.05468713915063575,-0.0798954860541923,0.02095715528277782,0.0020303911636908,0.0031473252770662643,1.1423481560533967e-16
1437682,טרם,subs,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1437750,פעם,subs,0.5019889790749282,0.2932280121851426,-0.06866198978887977,-0.056236589341327234,0.08748534604131343,0.32855788719142487,-0.0619602484720465,0.047424079952877146,3.096808875845293e-17
1439983,רגע,subs,-0.03793060007613161,-0.13456110899042317,-0.1013720184926009,0.16179076802447764,0.009642925552132468,0.052384779475378264,0.26419633013298355,0.024170076543484565,-1.6629475222405258e-16
1438340,הנה,advb,-0.5943629669142885,0.020163616376629098,-0.004344795721281184,-0.005221830734070326,-0.003307607632995043,-0.0023915550879503172,-0.00843016930531183,-0.0007700697063087329,-5.229863808843381e-17
1439397,ירח,subs,0.44823219351598403,-0.3282050885664195,0.3564135526890534,0.21305255168547227,0.2057399524623509,-0.10008377898104416,-0.02224588063967285,-0.02098783478116431,5.872366437408184e-17
1438214,תחלה,subs,0.5320301648332004,0.0859090455444471,0.44561306649299115,-0.011423439180457438,0.16982101121521376,-0.12169371234102079,0.005151069181889761,0.004183732014789102,3.096808875845293e-17
1439665,שׁבת,subs,0.6074856978972872,0.4690260903848818,0.07923539706866485,-0.10993139220692122,0.01636834735685946,-0.12688834692682718,0.007188079812980683,0.0006446170879270051,-2.45430624728049e-17
1441731,אתמול,subs,-0.5943629669142885,0.02016361637662909,-0.0043447957212812,-0.005221830734070336,-0.0033076076329950424,-0.0023915550879503207,-0.00843016930531183,-0.0007700697063087424,-5.229863808843381e-17
