node,ref,head_voc,text,category,sentence,link
842843,Ps 67:5,אֶרֶץ,בָּאָ֖רֶץ,glob,כִּֽי־תִשְׁפֹּ֣ט עַמִּ֣ים מִישֹׁ֑ור וּלְאֻמִּ֓ים׀ בָּאָ֖רֶץ תַּנְחֵ֣ם,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=67&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
843928,Ps 73:25,שָׁמַיִם,בַשָּׁמָ֑יִם,glob,מִי־לִ֥י בַשָּׁמָ֑יִם,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=73&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
843933,Ps 73:25,אֶרֶץ,בָאָֽרֶץ׃,glob,וְ֝עִמְּךָ֗ לֹא־חָפַ֥צְתִּי בָאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=73&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
843980,Ps 74:3,קֹדֶשׁ,בַּקֹּֽדֶשׁ׃,frame,כָּל־הֵרַ֖ע אֹויֵ֣ב בַּקֹּֽדֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=74&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844010,Ps 74:8,אֶרֶץ,בָּאָֽרֶץ׃,glob,שָׂרְפ֖וּ כָל־מֹועֲדֵי־אֵ֣ל בָּאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=74&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844533,Ps 78:15,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,יְבַקַּ֣ע צֻ֭רִים בַּמִּדְבָּ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844553,Ps 78:17,צִיָּה,בַּצִּיָּֽה׃,glob,וַיֹּוסִ֣יפוּ עֹ֖וד לַחֲטֹא־לֹ֑ו לַֽמְרֹ֥ות עֶ֝לְיֹ֗ון בַּצִּיָּֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844570,Ps 78:19,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,הֲי֣וּכַל אֵ֑ל לַעֲרֹ֥ךְ שֻׁ֝לְחָ֗ן בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844633,Ps 78:26,שָׁמַיִם,בַּשָּׁמָ֑יִם,glob,יַסַּ֣ע קָ֭דִים בַּשָּׁמָ֑יִם,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=26&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844749,Ps 78:40,מִדְבָּר,בַמִּדְבָּ֑ר,glob,כַּ֭מָּה יַמְר֣וּהוּ בַמִּדְבָּ֑ר יַ֝עֲצִיב֗וּהוּ בִּֽישִׁימֹֽון׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=40&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
844835,Ps 78:52,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וַֽיְנַהֲגֵ֥ם כַּ֝עֵ֗דֶר בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=78&verse=52&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
846687,Ps 93:4,מָרֹום,בַּמָּרֹ֣ום,glob,אַדִּ֖יר בַּמָּרֹ֣ום יְהוָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=93&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
847496,Ps 102:24,דֶּרֶךְ,בַדֶּ֥רֶךְ,glob,עִנָּ֖ה בַדֶּ֥רֶךְ כֹּחִ֗י,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=102&verse=24&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
847698,Ps 104:3,מַיִם,בַמַּ֗יִם,glob,הַ֥מְקָרֶֽה בַמַּ֗יִם עֲֽלִיֹּ֫ותָ֥יו,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=104&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
848286,Ps 106:14,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,וַיִּתְאַוּ֣וּ תַ֭אֲוָה בַּמִּדְבָּ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=106&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
848302,Ps 106:16,מַחֲנֶה,בַּֽמַּחֲנֶ֑ה,frame,וַיְקַנְא֣וּ לְ֭מֹשֶׁה בַּֽמַּחֲנֶ֑ה לְ֝אַהֲרֹ֗ן קְדֹ֣ושׁ יְהוָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=106&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
848346,Ps 106:23,פֶּרֶץ,בַּפֶּ֣רֶץ,glob,לוּלֵ֡י מֹ֘שֶׁ֤ה בְחִירֹ֗ו עָמַ֣ד בַּפֶּ֣רֶץ לְפָנָ֑יו לְהָשִׁ֥יב חֲ֝מָתֹ֗ו מֵֽהַשְׁחִֽית׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=106&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
848369,Ps 106:26,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וַיִּשָּׂ֣א יָדֹ֣ו לָהֶ֑ם לְהַפִּ֥יל אֹ֝ותָ֗ם בַּמִּדְבָּֽר׃ וּלְהַפִּ֣יל זַ֭רְעָם בַּגֹּויִ֑ם וּ֝לְזָרֹותָ֗ם בָּאֲרָצֹֽות׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=106&verse=26&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
849872,Ps 119:19,אֶרֶץ,בָאָ֑רֶץ,glob,גֵּ֣ר אָנֹכִ֣י בָאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=119&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
850278,Ps 119:87,אֶרֶץ,בָאָ֑רֶץ,glob,כִּ֭מְעַט כִּלּ֣וּנִי בָאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=119&verse=87&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
852158,Ps 140:12,אֶרֶץ,בָּ֫אָ֥רֶץ,glob,אִ֥ישׁ לָשֹׁון֮ בַּל־יִכֹּ֪ון בָּ֫אָ֥רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=140&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
852233,Ps 141:7,אֶרֶץ,בָּאָ֑רֶץ,glob,כְּמֹ֤ו פֹלֵ֣חַ וּבֹקֵ֣עַ בָּאָ֑רֶץ נִפְזְר֥וּ עֲ֝צָמֵ֗ינוּ לְפִ֣י שְׁאֹֽול׃,https://shebanq.ancient-data.org/hebrew/text?book=Psalmi&chapter=141&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
853164,Job 1:8,אֶרֶץ,בָּאָ֔רֶץ,glob,כִּ֣י אֵ֤ין כָּמֹ֨הוּ֙ בָּאָ֔רֶץ אִ֣ישׁ תָּ֧ם וְיָשָׁ֛ר יְרֵ֥א אֱלֹהִ֖ים וְסָ֥ר מֵרָֽע׃,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=1&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
853423,Job 2:3,אֶרֶץ,בָּאָ֗רֶץ,glob,כִּי֩ אֵ֨ין כָּמֹ֜הוּ בָּאָ֗רֶץ אִ֣ישׁ תָּ֧ם וְיָשָׁ֛ר יְרֵ֥א אֱלֹהִ֖ים וְסָ֣ר מֵרָ֑ע,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=2&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
853561,Job 2:13,אֶרֶץ,לָאָ֔רֶץ,glob,וַיֵּשְׁב֤וּ אִתֹּו֙ לָאָ֔רֶץ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת לֵילֹ֑ות,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=2&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
855749,Job 14:8,אֶרֶץ,בָּאָ֣רֶץ,frame,אִם־יַזְקִ֣ין בָּאָ֣רֶץ שָׁרְשֹׁ֑ו,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=14&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
855752,Job 14:8,עָפָר,בֶעָפָ֗ר,frame,וּ֝בֶעָפָ֗ר יָמ֥וּת גִּזְעֹֽו׃,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=14&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
857646,Job 24:6,שָׂדֶה,בַּ֭שָּׂדֶה,frame,בַּ֭שָּׂדֶה בְּלִילֹ֣ו יִקְצֹ֑ורוּ,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=24&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
858362,Job 29:7,רְחֹב,בָּ֝רְחֹ֗וב,frame,מִֽי־יִתְּנֵ֥נִי כְיַרְחֵי־קֶ֑דֶם כִּ֝ימֵ֗י אֱלֹ֣והַּ יִשְׁמְרֵֽנִי׃ בְּהִלֹּ֣ו נֵ֭רֹו עֲלֵ֣י רֹאשִׁ֑י לְ֝אֹורֹו אֵ֣לֶךְ חֹֽשֶׁךְ׃ כַּאֲשֶׁ֣ר הָ֭יִיתִי בִּימֵ֣י חָרְפִּ֑י בְּסֹ֥וד אֱ֝לֹ֗והַּ עֲלֵ֣י אָהֳלִֽי׃ בְּעֹ֣וד שַׁ֭דַּי עִמָּדִ֑י סְבִ֖יבֹותַ֣י נְעָרָֽי׃ בִּרְחֹ֣ץ הֲלִיכַ֣י בְּחֵמָ֑ה וְצ֥וּר יָצ֥וּק עִ֝מָּדִ֗י פַּלְגֵי־שָֽׁמֶן׃ בְּצֵ֣אתִי שַׁ֣עַר עֲלֵי־קָ֑רֶת בָּ֝רְחֹ֗וב אָכִ֥ין מֹושָׁבִֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=29&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
860546,Job 38:40,מְעֹנָה,בַמְּעֹונֹ֑ות,frame,כִּי־יָשֹׁ֥חוּ בַמְּעֹונֹ֑ות יֵשְׁב֖וּ בַסֻּכָּ֣ה לְמֹו־אָֽרֶב׃,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=38&verse=40&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
860548,Job 38:40,סֻכָּה,בַסֻּכָּ֣ה,frame,כִּי־יָשֹׁ֥חוּ בַמְּעֹונֹ֑ות יֵשְׁב֖וּ בַסֻּכָּ֣ה לְמֹו־אָֽרֶב׃,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=38&verse=40&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
860702,Job 39:21,עֵמֶק,בָ֭עֵמֶק,frame,יַחְפְּר֣וּ בָ֭עֵמֶק,https://shebanq.ancient-data.org/hebrew/text?book=Iob&chapter=39&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
861446,Prov 1:20,חוּץ,בַּח֣וּץ,glob,חָ֭כְמֹות בַּח֣וּץ תָּרֹ֑נָּה,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=1&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
861448,Prov 1:20,רְחֹב,בָּ֝רְחֹבֹ֗ות,glob,בָּ֝רְחֹבֹ֗ות תִּתֵּ֥ן קֹולָֽהּ׃,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=1&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
862581,Prov 7:12,חוּץ,בַּח֗וּץ,glob,בְּ֝בֵיתָ֗הּ לֹא־יִשְׁכְּנ֥וּ רַגְלֶֽיהָ׃ פַּ֤עַם׀ בַּח֗וּץ פַּ֥עַם בָּרְחֹבֹ֑ות,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=7&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
862583,Prov 7:12,רְחֹב,בָּרְחֹבֹ֑ות,glob,בְּ֝בֵיתָ֗הּ לֹא־יִשְׁכְּנ֥וּ רַגְלֶֽיהָ׃ פַּ֤עַם׀ בַּח֗וּץ פַּ֥עַם בָּרְחֹבֹ֑ות,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=7&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
866022,Prov 24:27,חוּץ,בַּח֨וּץ׀,glob,הָ֘כֵ֤ן בַּח֨וּץ׀ מְלַאכְתֶּ֗ךָ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=24&verse=27&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
866026,Prov 24:27,שָׂדֶה,בַּשָּׂדֶ֣ה,glob,וְעַתְּדָ֣הּ בַּשָּׂדֶ֣ה לָ֑ךְ,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=24&verse=27&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867466,Prov 31:23,שַׁעַר,בַּשְּׁעָרִ֣ים,glob,נֹודָ֣ע בַּשְּׁעָרִ֣ים בַּעְלָ֑הּ בְּ֝שִׁבְתֹּ֗ו עִם־זִקְנֵי־אָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=31&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867522,Prov 31:31,שַׁעַר,בַשְּׁעָרִ֣ים,glob,וִֽיהַלְל֖וּהָ בַשְּׁעָרִ֣ים מַעֲשֶֽׂיהָ׃,https://shebanq.ancient-data.org/hebrew/text?book=Proverbia&chapter=31&verse=31&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867532,Ruth 1:1,אֶרֶץ,בָּאָ֑רֶץ,glob,וַיְהִ֥י רָעָ֖ב בָּאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=1&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867875,Ruth 2:3,שָׂדֶה,בַּשָּׂדֶ֔ה,glob,וַתְּלַקֵּ֣ט בַּשָּׂדֶ֔ה אַחֲרֵ֖י הַקֹּצְרִ֑ים,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=2&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
867929,Ruth 2:7,קצר,אַחֲרֵ֖י הַקֹּוצְרִ֑ים,frame,וְאָסַפְתִּ֣י בָֽעֳמָרִ֔ים אַחֲרֵ֖י הַקֹּוצְרִ֑ים,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=2&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868087,Ruth 2:15,עֹמֶר,גַּ֣ם בֵּ֧ין הָֽעֳמָרִ֛ים,frame,גַּ֣ם בֵּ֧ין הָֽעֳמָרִ֛ים תְּלַקֵּ֖ט,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=2&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
868107,Ruth 2:17,שָׂדֶה,בַּשָּׂדֶ֖ה,anap,וַתְּלַקֵּ֥ט בַּשָּׂדֶ֖ה עַד־הָעָ֑רֶב,https://shebanq.ancient-data.org/hebrew/text?book=Ruth&chapter=2&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
869763,Song 8:5,תַּפּוּחַ,תַּ֤חַת הַתַּפּ֨וּחַ֙,glob,תַּ֤חַת הַתַּפּ֨וּחַ֙ עֹֽורַרְתִּ֔יךָ,https://shebanq.ancient-data.org/hebrew/text?book=Canticum&chapter=8&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
869885,Eccl 1:3,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,מַה־יִּתְרֹ֖ון לָֽאָדָ֑ם בְּכָל־עֲמָלֹ֔ו שֶֽׁיַּעֲמֹ֖ל תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=1&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870009,Eccl 1:13,שָׁמַיִם,תַּ֣חַת הַשָּׁמָ֑יִם,glob,וְנָתַ֣תִּי אֶת־לִבִּ֗י לִדְרֹ֤ושׁ וְלָתוּר֙ בַּֽחָכְמָ֔ה עַ֛ל כָּל־אֲשֶׁ֥ר נַעֲשָׂ֖ה תַּ֣חַת הַשָּׁמָ֑יִם,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=1&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870021,Eccl 1:14,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,רָאִ֨יתִי֙ אֶת־כָּל־הַֽמַּעֲשִׂ֔ים שֶֽׁנַּעֲשׂ֖וּ תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=1&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870114,Eccl 2:3,שָׁמַיִם,תַּ֣חַת הַשָּׁמַ֔יִם,glob,תַּ֣רְתִּי בְלִבִּ֔י לִמְשֹׁ֥וךְ בַּיַּ֖יִן אֶת־בְּשָׂרִ֑י וְלֶאֱחֹ֣ז בְּסִכְל֔וּת עַ֣ד אֲשֶׁר־אֶרְאֶ֗ה אֵי־זֶ֨ה טֹ֜וב לִבְנֵ֤י הָאָדָם֙ אֲשֶׁ֤ר יַעֲשׂוּ֙ תַּ֣חַת הַשָּׁמַ֔יִם מִסְפַּ֖ר יְמֵ֥י חַיֵּיהֶֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870292,Eccl 2:17,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,כִּ֣י רַ֤ע עָלַי֙ הַֽמַּעֲשֶׂ֔ה שֶׁנַּעֲשָׂ֖ה תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870305,Eccl 2:18,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,וְשָׂנֵ֤אתִֽי אֲנִי֙ אֶת־כָּל־עֲמָלִ֔י שֶׁאֲנִ֥י עָמֵ֖ל תַּ֣חַת הַשָּׁ֑מֶשׁ שֶׁ֣אַנִּיחֶ֔נּוּ לָאָדָ֖ם שֶׁיִּהְיֶ֥ה אַחֲרָֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870328,Eccl 2:19,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,וְיִשְׁלַט֙ בְּכָל־עֲמָלִ֔י שֶֽׁעָמַ֥לְתִּי וְשֶׁחָכַ֖מְתִּי תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870339,Eccl 2:20,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,וְסַבֹּ֥ותִֽי אֲנִ֖י לְיַאֵ֣שׁ אֶת־לִבִּ֑י עַ֚ל כָּל־הֶ֣עָמָ֔ל שֶׁעָמַ֖לְתִּי תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870366,Eccl 2:22,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,כִּ֠י מֶֽה־הֹוֶ֤ה לָֽאָדָם֙ בְּכָל־עֲמָלֹ֔ו וּבְרַעְיֹ֖ון לִבֹּ֑ו שֶׁה֥וּא עָמֵ֖ל תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=2&verse=22&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870589,Eccl 3:16,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,וְעֹ֥וד רָאִ֖יתִי תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=3&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870690,Eccl 4:1,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,וָאֶרְאֶה֙ אֶת־כָּל־הָ֣עֲשֻׁקִ֔ים אֲשֶׁ֥ר נַעֲשִׂ֖ים תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=4&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870730,Eccl 4:3,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,וְטֹוב֙ מִשְּׁנֵיהֶ֔ם אֵ֥ת אֲשֶׁר־עֲדֶ֖ן לֹ֣א הָיָ֑ה אֲשֶׁ֤ר לֹֽא־רָאָה֙ אֶת־הַמַּעֲשֶׂ֣ה הָרָ֔ע אֲשֶׁ֥ר נַעֲשָׂ֖ה תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=4&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
870757,Eccl 4:7,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,וָאֶרְאֶ֥ה הֶ֖בֶל תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=4&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871024,Eccl 5:12,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,רָאִ֖יתִי תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=5&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871135,Eccl 6:1,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,יֵ֣שׁ רָעָ֔ה אֲשֶׁ֥ר רָאִ֖יתִי תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=6&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871294,Eccl 6:12,שֶׁמֶשׁ,תַּ֥חַת הַשָּֽׁמֶשׁ׃,glob,אֲשֶׁר֙ מִֽי־יַגִּ֣יד לָֽאָדָ֔ם מַה־יִּהְיֶ֥ה אַחֲרָ֖יו תַּ֥חַת הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=6&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871472,Eccl 7:20,אֶרֶץ,בָּאָ֑רֶץ,glob,כִּ֣י אָדָ֔ם אֵ֥ין צַדִּ֖יק בָּאָ֑רֶץ אֲשֶׁ֥ר יַעֲשֶׂה־טֹּ֖וב וְלֹ֥א יֶחֱטָֽא׃,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=7&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871676,Eccl 8:9,שֶׁמֶשׁ,תַּ֣חַת הַשָּׁ֑מֶשׁ,glob,וְנָתֹ֣ון אֶת־לִבִּ֔י לְכָֽל־מַעֲשֶׂ֔ה אֲשֶׁ֥ר נַעֲשָׂ֖ה תַּ֣חַת הַשָּׁ֑מֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
871749,Eccl 8:14,אֶרֶץ,עַל־הָאָרֶץ֒,glob,יֶשׁ־הֶבֶל֮ אֲשֶׁ֣ר נַעֲשָׂ֣ה עַל־הָאָרֶץ֒ אֲשֶׁ֣ר׀ יֵ֣שׁ צַדִּיקִ֗ים אֲשֶׁ֨ר מַגִּ֤יעַ אֲלֵהֶם֙ כְּמַעֲשֵׂ֣ה הָרְשָׁעִ֔ים וְיֵ֣שׁ רְשָׁעִ֔ים שֶׁמַּגִּ֥יעַ אֲלֵהֶ֖ם כְּמַעֲשֵׂ֣ה הַצַּדִּיקִ֑ים,https://shebanq.ancient-data.org/hebrew/text?book=Ecclesiastes&chapter=8&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
